objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,172,18,0.04132265854053712,0.8818189357459641,0.6588748156533081,7,40,2.3986236841628236e-06,5.064261849043662e-07,cpu,42,26325.967164838363,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,954.521448106782
binary,-1,gbdt,22,12,0.23316169143236623,0.8845352966742596,0.842702398015994,10,19,0.0005045902275389655,1.576931631282666e-05,cpu,42,4920.094562608309,0.618539357890036,0.4339192680464,"[np.float64(0.7353392530189338), np.float64(0.7158127573105295), np.float64(0.5632157144973858), np.float64(0.5548017695743285), np.float64(0.523527295049002)]",0.08860565163102038,178.39176647594297
binary,-1,gbdt,178,15,0.2038685121528054,0.7507043697526445,0.8400935865834601,8,41,2.0230174910918096e-07,1.2122584672730491e-08,cpu,42,19878.73908269198,0.502512475476488,0.17217559077384142,"[np.float64(0.5039211743414438), np.float64(0.5272894683924773), np.float64(0.5313273924179244), np.float64(0.4948457972609699), np.float64(0.4551785449696251)]",0.02736955308689497,720.7591917493199
binary,-1,gbdt,192,13,0.010099700164137842,0.9158066164361863,0.8576778587111531,10,43,6.75665031446797,0.012465160377736048,cpu,42,27131.168663476834,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,983.7162767596371
binary,-1,gbdt,209,11,0.021536994092936104,0.9946517845980699,0.6529866270871533,10,68,4.1436531018202765e-05,0.013415010629186442,cpu,42,24837.921248225804,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,900.5681884114844
binary,-1,gbdt,42,19,0.25031881965021724,0.6844834378247451,0.801980191556275,10,88,0.17221548215820412,0.029899723902233687,cpu,42,9934.362050476648,0.639965137031268,0.4469685536886739,"[np.float64(0.6477293172605755), np.float64(0.6225830008360939), np.float64(0.5975382596363482), np.float64(0.6463391401900811), np.float64(0.6856359672332409)]",0.02928792832014689,360.19803531105146
binary,-1,gbdt,167,16,0.049981973571365246,0.9315288854704853,0.9116711734095425,2,70,1.5854314824590552e-07,0.000688595949035857,cpu,42,3306.6219730644966,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,119.89081253154436
binary,-1,gbdt,111,19,0.019294749618219545,0.6190561100503288,0.6777472023317066,5,71,1.925472067294412e-06,0.00010406624413542869,cpu,42,21736.798909870624,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,788.1283389416178
binary,-1,gbdt,223,17,0.0803706612127649,0.611523527394939,0.7651138224857624,7,77,1.2914722799774377e-06,0.0009946175420824292,cpu,42,15477.401262409707,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,561.1763994622363
binary,-1,gbdt,172,14,0.03407137144199346,0.656161217976168,0.8800705188710347,2,98,0.00037633081521475467,0.0005139334927417297,cpu,42,16143.458272513488,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,585.3261561577882
