objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,254,15,0.2716494446655884,0.606055691277875,0.981174737257939,1,66,0.0006522338241457328,5.0423223303934175e-06,cpu,42,5009.171369697566,0.575682856183564,0.26275260858601185,"[np.float64(0.5720998655899754), np.float64(0.5761533332627768), np.float64(0.5734500349258091), np.float64(0.5993798022987532), np.float64(0.5573312448405054)]",0.013537884289044188,181.62149484121755
binary,-1,gbdt,255,15,0.2866728782969389,0.6020886702012889,0.9859483799355481,1,63,0.0004716866120682054,1.3852617240001158e-05,cpu,42,2769.918901065356,0.5961153847105164,0.3316075457897821,"[np.float64(0.6073957263962239), np.float64(0.6014054843523448), np.float64(0.5940139279893317), np.float64(0.5943949368160363), np.float64(0.5833668479986454)]",0.008063901194450971,100.4311440498404
binary,-1,gbdt,255,16,0.29272613326997493,0.6031916992235288,0.9737339617722148,1,68,0.001281914030488072,3.7602511404811046e-06,cpu,42,3369.3430467045464,0.5951354293030116,0.33180647610343483,"[np.float64(0.580386719866225), np.float64(0.588747658408035), np.float64(0.6150964164003133), np.float64(0.6163452786656224), np.float64(0.5751010731748619)]",0.017366647278103407,122.16494018895762
binary,-1,gbdt,252,16,0.14786343065875304,0.6036658478336019,0.9976494567167882,1,75,0.002791955932040801,1.7096539255755277e-06,cpu,42,2799.240944225535,0.38420976374525007,0.1166416592187887,"[np.float64(0.3906357488331728), np.float64(0.3906780826992073), np.float64(0.3883009123044684), np.float64(0.3924390915056199), np.float64(0.3589949833837817)]",0.012675779384626457,101.49429659893593
binary,-1,gbdt,178,14,0.13253910164957847,0.6617655633729506,0.9186178961988418,3,80,0.00769155501075935,5.286376120586336e-07,cpu,42,15296.618139012913,0.7588415270621922,0.7084220448425166,"[np.float64(0.7433191867664335), np.float64(0.7540508218061744), np.float64(0.7663145862879157), np.float64(0.7692568211163558), np.float64(0.7612662193340812)]",0.00931770360278322,554.6216025327449
binary,-1,gbdt,198,20,0.13741265118220938,0.6666933641853774,0.9298282144092525,7,55,2.657053519945944,1.569093810810768e-06,cpu,42,15157.944458183063,0.7286953317898728,0.6740271658718091,"[np.float64(0.730957697884365), np.float64(0.7334448125138908), np.float64(0.7136824503100988), np.float64(0.7354317041678132), np.float64(0.729959994073196)]",0.007746490319160116,549.5936010233911
binary,-1,gbdt,154,16,0.1449697020704274,0.6631328603566776,0.9350890964991282,1,52,3.218994334997443e-05,8.97371070311055e-05,cpu,42,6045.295238898266,0.7319847036701321,0.6673970992449378,"[np.float64(0.7439647782234593), np.float64(0.7224803412109603), np.float64(0.7223504011176259), np.float64(0.7212285417945515), np.float64(0.749899456004064)]",0.01235563229633864,219.1890588306003
binary,-1,gbdt,239,14,0.08918579364645798,0.7022391590703063,0.989233369730627,10,77,3.209949172200853e-05,4.104634664158073e-07,cpu,42,5117.474178136689,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,185.54831556913433
binary,-1,gbdt,198,17,0.17116726371640859,0.9994158517052176,0.8957779175390059,3,100,0.009728793348117007,1.0196088424884697e-05,cpu,42,14231.987018117301,0.400349653960241,0.13311545549147738,"[np.float64(0.39254077280472444), np.float64(0.4204387905214474), np.float64(0.418368858878564), np.float64(0.40684334187075333), np.float64(0.36355650572571596)]",0.0209052506239517,516.0204285339371
binary,-1,gbdt,202,17,0.08694368252201747,0.8374373597628841,0.8903763813492646,3,99,2.1737754947647328,7.744675788411154e-05,cpu,42,14847.198805494238,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,538.3266497072173
