iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.012271681997211284,16,7.670387116560945,0.6680413102272988,253,Recall,CPU,False,18115.96196611354,42,0.9649558033325212,0.964969561726454,"[np.float64(0.9650110597225016), np.float64(0.9648205573253463), np.float64(0.9649683551002265), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",6.928239892402343e-05,656.8447852824879
500,0.018290989954987118,15,1.1193130082898355,0.7772261062464627,230,Recall,CPU,False,27095.419463879556,42,0.9649939038119522,0.9649976081353231,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649683551002265), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",1.7342476846755842e-05,982.4200897077203
500,0.10349295566650503,12,9.622951044991655,0.6537633281771356,207,Recall,CPU,False,19758.258616924097,42,0.9645239932169117,0.964503357577923,"[np.float64(0.9650110597225016), np.float64(0.9648734746578894), np.float64(0.9649577715217069), np.float64(0.9628093050822344), np.float64(0.9649683551002265)]",0.0008585042293096312,716.3908360519483
500,0.02425606745532976,15,2.9618002401494765,0.9847277675237397,254,Recall,CPU,False,21459.371890330694,42,0.9649558033325212,0.964969561726454,"[np.float64(0.9650110597225016), np.float64(0.9648205573253463), np.float64(0.9649683551002265), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",6.928239892402343e-05,778.0694477040381
500,0.10869213977154035,14,3.0341682046211838,0.7124506391458284,190,Recall,CPU,False,13570.503653110563,42,0.9649663867318232,0.9649711492758332,"[np.float64(0.9650110597225016), np.float64(0.9649052250574153), np.float64(0.9649577715217069), np.float64(0.9649895222572656), np.float64(0.9649683551002265)]",3.563642902858556e-05,492.0365021121154
500,0.10423918507774471,12,5.9837602814560675,0.8265091347335232,227,Recall,CPU,False,27328.590792285748,42,0.9649939038119522,0.9649965497830717,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649683551002265), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",1.7342476846755842e-05,990.8743672905217
500,0.010754917622337079,14,2.3386145928379887,0.6244388210098342,135,Recall,CPU,False,16920.479096431263,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,613.4992157613013
500,0.03220616124730101,12,1.0151583937139534,0.8390415254841068,168,Recall,CPU,False,21465.473781158824,42,0.9649685034251249,0.9649732659887368,"[np.float64(0.9650110597225016), np.float64(0.9649158085239239), np.float64(0.9649577715217069), np.float64(0.9649895222572656), np.float64(0.9649683551002265)]",3.2077338152671505e-05,778.290688793985
500,0.2901883519810858,15,5.3184865242184305,0.9383406234103314,132,Recall,CPU,False,7807.857178133807,42,0.9649515701251351,0.9649663866262955,"[np.float64(0.9650110597225016), np.float64(0.9647147226602601), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",0.00011842381928337161,283.0956634420376
500,0.01662718626945058,11,3.5747057781932416,0.5159618350663111,221,Recall,CPU,False,15318.755974756195,42,0.9645282266483195,0.9645054742782253,"[np.float64(0.9650110597225016), np.float64(0.9648734746578894), np.float64(0.9649683551002265), np.float64(0.9628093050822344), np.float64(0.9649789386787461)]",0.000860682253161742,555.4242715818749
500,0.03773520525551341,16,6.356552716220682,0.6989622944015274,190,Recall,CPU,False,21712.870630824305,42,0.9649663867318232,0.9649711492758332,"[np.float64(0.9650110597225016), np.float64(0.9649052250574153), np.float64(0.9649577715217069), np.float64(0.9649895222572656), np.float64(0.9649683551002265)]",3.563642902858556e-05,787.2607523711802
500,0.0984476566876606,12,9.650081009394338,0.6503432409275737,212,Recall,CPU,False,20374.197794620686,42,0.9645239932169117,0.9645028284003972,"[np.float64(0.9650110597225016), np.float64(0.9648734746578894), np.float64(0.9649577715217069), np.float64(0.9628093050822344), np.float64(0.9649683551002265)]",0.0008585042293096312,738.7234307923193
