n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
500,0.08443855017104977,12,0.6429950602356509,0.5027901933124387,0.18695012443702752,0.0780150068281964,hist,binary:logistic,<function eval_function at 0x000002D555566160>,672.6703665102137,-1,42,0.4533033064567311,0.1824876813531165,"[np.float64(0.4604019600579974), np.float64(0.4585286864859716), np.float64(0.45579239252376014), np.float64(0.4601104925597443), np.float64(0.43168300065618187)]",0.010933127954982993
500,0.08821112518252094,12,0.684090043372462,0.9815262611856413,0.13412185315388384,0.11223163187331142,hist,binary:logistic,<function eval_function at 0x000002D555566160>,310.46271890931246,-1,42,0.4527360441889967,0.19802004232849368,"[np.float64(0.450771005535153), np.float64(0.4598727867325664), np.float64(0.4593908092204136), np.float64(0.4674660796308448), np.float64(0.426179539826006)]",0.014291971429913458
500,0.07522302194987261,13,0.7106535476840774,0.6776795841008463,0.01063918677788243,1.1671148141991958,hist,binary:logistic,<function eval_function at 0x000002D555566160>,798.7023157526646,-1,42,0.4479564708274951,0.18306974605526039,"[np.float64(0.4626562384243335), np.float64(0.46183072803666114), np.float64(0.44861672628749233), np.float64(0.4532523336790636), np.float64(0.41342632770992527)]",0.01805209719031055
500,0.05430788472949883,11,0.9949751970952332,0.7028236364312247,0.12397897277940312,2.0232038147635425,hist,binary:logistic,<function eval_function at 0x000002D555566160>,2703.167862876623,-1,42,0.4283092009489036,0.17990896887969363,"[np.float64(0.4342078804491623), np.float64(0.4499878290135151), np.float64(0.43100565163092946), np.float64(0.43295303007853014), np.float64(0.3933916135723811)]",0.018723414421912374
500,0.05536342582223499,11,0.5945903055307812,0.7032646019554845,0.1531693044645571,2.0309092698281934,hist,binary:logistic,<function eval_function at 0x000002D555566160>,2596.1748244911105,-1,42,0.5031982801186569,0.2866618910574279,"[np.float64(0.5176373469366157), np.float64(0.5188861959846328), np.float64(0.5117160214211629), np.float64(0.51571661410156), np.float64(0.45203522214931313)]",0.025696367284773043
500,0.14471004196867052,10,0.7659072579372788,0.5361024691777155,0.3220373999948266,2.342459870914187,hist,binary:logistic,<function eval_function at 0x000002D555566160>,2297.1884813541174,-1,42,0.4988821589128986,0.2597914145438365,"[np.float64(0.505529861250754), np.float64(0.5961349180310519), np.float64(0.46162394428804265), np.float64(0.48488664987405544), np.float64(0.4462354211205893)]",0.05264602346412618
500,0.016933188233115324,15,0.9971811355140187,0.6084461538557463,0.08580648988942878,0.7966625733320889,hist,binary:logistic,<function eval_function at 0x000002D555566160>,2171.7586099551104,-1,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07
500,0.04513242991382717,10,0.8149025473827843,0.6846450316273119,0.015436137785825001,4.996682582263028,hist,binary:logistic,<function eval_function at 0x000002D555566160>,2743.028564270786,-1,42,0.44691079109159393,0.23789934901890492,"[np.float64(0.4614073893763163), np.float64(0.47355720892821235), np.float64(0.42153334885591515), np.float64(0.4502995152721038), np.float64(0.42775649302542174)]",0.01971074887342856
500,0.12780970283470675,13,0.7048287869970998,0.7241929787660742,0.004128232704560921,1.6861371524503301,hist,binary:logistic,<function eval_function at 0x000002D555566160>,1598.4198934791648,-1,42,0.48365475802916436,0.186244283592474,"[np.float64(0.4877496375162721), np.float64(0.49491464434260796), np.float64(0.5002857566200284), np.float64(0.48541582880003387), np.float64(0.44990792286687975)]",0.017675369561428417
500,0.2792758023760866,11,0.6125785787996754,0.5581814383608886,0.07890967978617673,0.7198864122377797,hist,binary:logistic,<function eval_function at 0x000002D555566160>,1018.9592037193403,-1,42,0.6099375014054714,0.24638942522970889,"[np.float64(0.6024003302041551), np.float64(0.6238106829510938), np.float64(0.6335224266028829), np.float64(0.5952204559405626), np.float64(0.5947336113286624)]",0.015832071962741515
500,0.052874182242070564,13,0.5013871934961294,0.649650812178343,0.2958785066519066,2.779422255034792,hist,binary:logistic,<function eval_function at 0x000002D555566160>,1415.354924009652,-1,42,0.4804733712449907,0.2389708946814136,"[np.float64(0.4784467704551949), np.float64(0.486775958597479), np.float64(0.493491099210465), np.float64(0.4842410515843617), np.float64(0.45941197637745274)]",0.011585065631113846
500,0.06806458941877869,12,0.9979768299679681,0.8877147508286991,0.01904295801194341,0.4519723343379477,hist,binary:logistic,<function eval_function at 0x000002D555566160>,349.2520659269661,-1,42,0.42905643208176547,0.1663578151340699,"[np.float64(0.40894514589308584), np.float64(0.46084646565135945), np.float64(0.4352284994602375), np.float64(0.4463306733272654), np.float64(0.3939313760768791)]",0.02443494813662358
500,0.06348518692402916,11,0.9989770883291054,0.9062580690873486,0.019180498444079694,0.56321228504344,hist,binary:logistic,<function eval_function at 0x000002D555566160>,707.7348858449863,-1,42,0.4220755120462745,0.15847626134658538,"[np.float64(0.42324340914623176), np.float64(0.4426005693904982), np.float64(0.435609508286942), np.float64(0.422126029253011), np.float64(0.3867980441546896)]",0.0192370128122437
500,0.0668356729468647,12,0.9885250812179831,0.8963632753054775,0.020190959126933618,1.501134628632185,hist,binary:logistic,<function eval_function at 0x000002D555566160>,594.0259582775836,-1,42,0.42935063495459486,0.16871314553164912,"[np.float64(0.42440759046217996), np.float64(0.4551208102701959), np.float64(0.43491099210465045), np.float64(0.4199034777639015), np.float64(0.41241030417204666)]",0.014803221151457543
500,0.022663930396919916,10,0.9493003813191738,0.9287370628925102,0.0025101719282764707,0.5275680021885579,hist,binary:logistic,<function eval_function at 0x000002D555566160>,926.5741623034515,-1,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07
500,0.11052781829487061,9,0.9991155025975146,0.746412581661452,0.005507528595943737,1.1287509561253715,hist,binary:logistic,<function eval_function at 0x000002D555566160>,528.6640799200798,-1,42,0.41711182532493096,0.19087298072603737,"[np.float64(0.42538126938097304), np.float64(0.4349804735042916), np.float64(0.4032872594881781), np.float64(0.4361069364773617), np.float64(0.3858031877738501)]",0.019595080741485305
500,0.09981772367298819,9,0.9617862469805806,0.750922967150039,0.0010012971356791259,1.1066263082621843,hist,binary:logistic,<function eval_function at 0x000002D555566160>,581.4632130572064,-1,42,0.4096885272096372,0.17757846696472546,"[np.float64(0.4049234286198101), np.float64(0.444166922433774), np.float64(0.41250555637872277), np.float64(0.40961623944288045), np.float64(0.3772304891729992)]",0.021321027244722957
500,0.11279051718251984,9,0.951431656591514,0.771985949837215,0.0010137067350433158,0.8700714906717268,hist,binary:logistic,<function eval_function at 0x000002D555566160>,557.2087019067528,-1,42,0.4147622519413341,0.17439917042674047,"[np.float64(0.42375141553864554), np.float64(0.44556394001291183), np.float64(0.42378765108058336), np.float64(0.411002688228944), np.float64(0.3697055648455856)]",0.025120693665631428
500,0.11746163465641023,9,0.9208244849394117,0.7528372849783872,0.0010010134113710874,1.1320683949993895,hist,binary:logistic,<function eval_function at 0x000002D555566160>,507.8443464353582,-1,42,0.41895756479116353,0.2059000566124225,"[np.float64(0.43988061849778276), np.float64(0.43778509212907596), np.float64(0.4228457125923417), np.float64(0.42013631649133204), np.float64(0.374140084245285)]",0.023737580641019718
500,0.11248994641575213,9,0.8543886975506424,0.7550715876235596,0.0025969798809630097,1.358491625691561,hist,binary:logistic,<function eval_function at 0x000002D555566160>,887.9189972077041,-1,42,0.4270201604682697,0.17521836505331864,"[np.float64(0.4385471017176966), np.float64(0.42704287362282645), np.float64(0.42731198272759985), np.float64(0.44725144465846794), np.float64(0.3949473996147577)]",0.017725252604334336
