n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.06351859523582477,8,0.7990546947720916,0.9854291579747783,0.15636535087214387,4.092943669386593,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8034715417912341,0.9613081750661299,"[np.float64(0.7960622760763977), np.float64(0.8055700757134399), np.float64(0.808782273583865)]",0.005400769550997939
300,0.022237919610860628,11,0.8237868227162372,0.5710071333115424,0.0044403694771470645,2.779188981370297,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.7884827439603921,0.9510396808829209,"[np.float64(0.7806317399592575), np.float64(0.7894312780750696), np.float64(0.7953852138468491)]",0.0060603099845355736
300,0.013218862325441748,15,0.8369021010467927,0.5487872129835882,0.07754257335544931,1.370402483783415,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8023025556503861,0.9899783439967531,"[np.float64(0.7995033305511839), np.float64(0.8039391553306805), np.float64(0.8034651810692939)]",0.001988786693290957
300,0.18561773310692908,14,0.8264473502113829,0.9036303380439368,0.0017740639708053558,1.53406959039868,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8581520856675843,1.0,"[np.float64(0.8546205972753452), np.float64(0.8555254490582044), np.float64(0.8643102106692032)]",0.004370092816627511
300,0.20913207541456727,12,0.7891410224985445,0.9643960862631964,0.0037450751278799983,2.0596612016218216,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8543129531811727,0.9999999560675041,"[np.float64(0.8492837818878277), np.float64(0.8537980560020685), np.float64(0.8598570216536221)]",0.00433183480102301
300,0.0918205611213589,10,0.6251379068970381,0.8930494484037284,0.6016304357509109,3.8783282918297033,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8449201129358,0.9997224862815693,"[np.float64(0.8362042810718282), np.float64(0.8464449756990371), np.float64(0.8521110820365352)]",0.006582830397720556
300,0.014032288643102795,14,0.5561215778390403,0.659126287910015,0.0015955496939406785,1.2494475961821228,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.7851924344860732,0.975657745275424,"[np.float64(0.7800455784230194), np.float64(0.7869937384892819), np.float64(0.7885379865459183)]",0.003693577400069106
300,0.026961241595516217,15,0.5737531068600763,0.8964601942573381,0.004899545922855637,3.6988400300318176,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8256239591600162,0.9980118801732405,"[np.float64(0.818510204571824), np.float64(0.8266717831632321), np.float64(0.8316898897449929)]",0.005431358128022154
300,0.02995689392501486,10,0.6653089311036964,0.9643164691979964,0.002850632033904762,4.63811122611424,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.7895758585439977,0.9545436804131553,"[np.float64(0.7822762574444871), np.float64(0.7887348427914127), np.float64(0.797716475396093)]",0.006331432866808015
300,0.011662202274274558,10,0.9602840010014956,0.7305475651928774,0.26076641077523455,3.101115800969237,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.6727610497921609,0.8113673620074087,"[np.float64(0.709558901651115), np.float64(0.5918167587578773), np.float64(0.7169074889674903)]",0.057314827180923546
300,0.283018821119661,13,0.9605653715816632,0.819959088297679,0.018767011336879642,0.19162314199430464,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8679815362613666,1.0,"[np.float64(0.8657078951579029), np.float64(0.8685922162669344), np.float64(0.8696444973592623)]",0.0016641127315253524
300,0.28755119982955424,13,0.991784701371311,0.8124742406895379,0.019166454073151668,0.08199796755408603,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8715011468458166,1.0,"[np.float64(0.8697384557917293), np.float64(0.8706274373398228), np.float64(0.8741375474058978)]",0.001899215273581849
300,0.2602340610204441,13,0.9725755739435947,0.8017297782470512,0.019702510747035724,0.019470106922508487,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8775466461444988,1.0,"[np.float64(0.8768636431384791), np.float64(0.8753542028150622), np.float64(0.8804220924799548)]",0.0021245778001845288
300,0.11798346271353312,12,0.9941701432395025,0.774818262222704,0.020313259663073145,0.01877916194600222,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8710465912320636,1.0,"[np.float64(0.8692994194578237), np.float64(0.8692791521023723), np.float64(0.874561202135995)]",0.0024852189770653878
300,0.29496839901026634,13,0.9038145568349804,0.7040385159990286,0.04609306539182065,0.7235257080682904,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8560225032796107,1.0,"[np.float64(0.8503281912010282), np.float64(0.8574595430238706), np.float64(0.8602797756139333)]",0.004187865048902677
300,0.12647889299552897,13,0.9048411354876436,0.8177643526119559,0.009830453792417412,0.5335685281047043,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8716078035605966,1.0,"[np.float64(0.8693459235063663), np.float64(0.8708886558003975), np.float64(0.8745888313750259)]",0.002199984978064247
300,0.1312904437291831,14,0.8952508635963295,0.6631556576445534,0.009674811504558244,0.6399186091137342,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8694609197772495,1.0,"[np.float64(0.8664654630713777), np.float64(0.8696361072429635), np.float64(0.8722811890174071)]",0.0023774895801997272
300,0.06030344188085811,11,0.734479853199244,0.846458611459889,0.007992631891232177,2.118525933823217,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8489035056365863,0.9996475970008761,"[np.float64(0.8439452832339698), np.float64(0.8488070324573403), np.float64(0.8539582012184491)]",0.004088325814373804
