iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.0245664255835019,14,8.513402783788369,0.5824827676297643,108,Recall,CPU,False,7636.497789794424,42,0.9647885847409026,0.9648272129370021,"[np.float64(0.9645136367965964), np.float64(0.9643972186650015), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",0.00027450145183066253,276.88255034042805
500,0.012948699877566893,16,6.50581218977089,0.975680000709352,190,Recall,CPU,False,2784.911808429297,42,0.964693333318303,0.964748365533258,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649471879431873), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",0.0003459481793286209,100.97475377018806
500,0.05185698130631807,14,7.256212441703142,0.8214119666819808,66,Recall,CPU,False,24134.983420906567,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,875.0812147075151
500,0.1277332208741905,11,9.784149059726166,0.567671962696549,155,Recall,CPU,False,27037.89347383673,42,0.9643652457893293,0.9643668285483354,"[np.float64(0.9628731994877602), np.float64(0.9640585477367257), np.float64(0.9649471879431873), np.float64(0.9649789386787461), np.float64(0.9649683551002265)]",0.0008245340909077623,980.3343243120697
500,0.23826189424988245,10,1.7318944094264737,0.9761819534124745,87,Recall,CPU,False,14978.590397780748,42,0.9645769154107301,0.9645478072033636,"[np.float64(0.9631272026839671), np.float64(0.9647253061267688), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",0.0007332348127682789,543.0906187630583
500,0.15468084155794803,15,8.995466429066951,0.7123405110365537,233,Recall,CPU,False,6890.568219261816,42,0.964693333318303,0.9647494238855094,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649471879431873), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",0.0003459481793286209,249.83679094278557
500,0.028856502773298577,15,2.5164337736492097,0.7717453481130234,187,Recall,CPU,False,14993.789967666124,42,0.964693333318303,0.964748365533258,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649471879431873), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",0.0003459481793286209,543.6417216101729
500,0.01445759241276446,16,1.9142296595800947,0.5830307642993067,155,Recall,CPU,False,18777.648421209182,42,0.9646869831711913,0.9647441321242527,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649471879431873), np.float64(0.9649789386787461), np.float64(0.9649683551002265)]",0.0003405074727850268,680.8360753025602
500,0.16322852913644656,16,4.098955661320572,0.605048904051962,138,Recall,CPU,False,13375.08058297949,42,0.9647039168968226,0.9647594782318976,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649895222572656), np.float64(0.9650001058357852), np.float64(0.9649895222572656)]",0.0003541987678892142,484.9508930354571
500,0.012376876497917069,10,8.133145521154448,0.6754799711268877,225,Recall,CPU,False,14545.583530985783,42,0.964693333318303,0.9647494238855094,"[np.float64(0.9642596336003895), np.float64(0.9642808005334067), np.float64(0.9649471879431873), np.float64(0.9650001058357852), np.float64(0.9649789386787461)]",0.0003459481793286209,527.390745746224
