objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,203,12,0.19975781194842507,0.6373137215011159,0.7850770796331296,2,32,0.046310652680846325,7.029771680475686,cpu,42,11155.25807612782,0.4159095105311262,0.1257112216790774,"[np.float64(0.4451300178860584), np.float64(0.42480976218950756), np.float64(0.40140338251169483), np.float64(0.42137459517812165), np.float64(0.38682979489024827)]",0.020094662434245784,404.4650297616437
binary,-1,gbdt,213,12,0.18846903535039355,0.7272890033137186,0.8114689523492431,3,29,0.0870469009434312,0.001015645560018007,cpu,42,12416.568251063458,0.49894161385407737,0.19016702024419843,"[np.float64(0.508376813741573), np.float64(0.5049901044588144), np.float64(0.5195584531041636), np.float64(0.4951738881950765), np.float64(0.4666088097707597)]",0.017945847835687135,450.19735204074334
binary,-1,gbdt,215,13,0.06960967308608611,0.7361176139627659,0.8479278616575705,3,29,5.499699725147945,0.00012868697107081865,cpu,42,10333.92651602042,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,374.6853606911519
binary,-1,gbdt,195,12,0.18627017869468593,0.7340623092282973,0.808428443023084,5,10,0.08563599640388059,6.136142910788563e-06,cpu,42,15343.650901817366,0.6250972665163701,0.3394821902168137,"[np.float64(0.6609692338628594), np.float64(0.6374104374146708), np.float64(0.615816099739644), np.float64(0.5949241157420146), np.float64(0.6163664458226615)]",0.022410705179683386,556.3269066752089
binary,-1,gbdt,231,11,0.19576234161843056,0.6608695930306154,0.780985009421354,2,41,0.013241096053066038,0.17985954335526444,cpu,42,12278.834994376188,0.5074317823846107,0.19304257201027078,"[np.float64(0.5017198133076508), np.float64(0.5013282250468318), np.float64(0.520923734733188), np.float64(0.5008678534386046), np.float64(0.5123192853967784)]",0.0079860582265614,445.2034482345732
binary,-1,gbdt,234,13,0.12369449168303456,0.6448824756163837,0.7095108843387238,3,28,0.46720661826796656,0.0016735853732762825,cpu,42,12307.841192752949,0.7816764964828143,0.7299182762643919,"[np.float64(0.7885740895572936), np.float64(0.7841925344227249), np.float64(0.79273119827276), np.float64(0.7719344664818069), np.float64(0.7709501936794869)]",0.008787199658252899,446.25514894913
binary,-1,gbdt,201,11,0.19584927633094026,0.7083543668374473,0.7863233298611845,2,37,0.011350958946598756,0.3466624986895007,cpu,42,14000.422580468125,0.5069025269551544,0.14437579979078732,"[np.float64(0.5270883825288135), np.float64(0.5121021939526073), np.float64(0.49851829900726036), np.float64(0.5151345172829838), np.float64(0.48166924200410643)]",0.015551751763615135,507.62441326236365
binary,-1,gbdt,203,14,0.07002991178792155,0.7182653878510141,0.8200814560602939,2,27,0.5529272019575363,0.08058591796548491,cpu,42,17197.077889747492,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,623.5280773445303
binary,-1,gbdt,184,12,0.12227595588503345,0.600371618178051,0.9041140756819687,4,34,0.011092832564001424,2.361544280852308e-05,cpu,42,14122.629164645981,0.7970035784637383,0.7463375706976659,"[np.float64(0.7815360843290612), np.float64(0.8178902917861717), np.float64(0.7974514742924877), np.float64(0.8000867853438605), np.float64(0.7880532565671104)]",0.012371848735028135,512.055354202434
binary,-1,gbdt,254,11,0.19874326456110877,0.830712512474206,0.721682825766675,5,44,0.4178282032608714,1.098341604766248,cpu,42,10314.710023224876,0.4833817210588515,0.18441331210476894,"[np.float64(0.4745838051795485), np.float64(0.4989363616158837), np.float64(0.5016616218275723), np.float64(0.4892047499100396), np.float64(0.4525220667612133)]",0.018109284177810842,373.98861308769693
binary,-1,gbdt,256,15,0.212237656508348,0.8349143683344531,0.7174093531271115,5,46,0.42732726556061373,1.8014236538296623e-07,cpu,42,10228.596135118578,0.511591091039916,0.19994570657150842,"[np.float64(0.5273953030575634), np.float64(0.493464709430927), np.float64(0.5143089981584573), np.float64(0.5143619160510552), np.float64(0.5084245285015769)]",0.010985721973452905,370.8663136233447
binary,-1,gbdt,236,13,0.12112518370461288,0.8648901448856807,0.6149883972595414,7,23,1.3463804882505899,0.0017446623684930244,cpu,42,10307.723002275368,0.7885028287965241,0.7353709272339256,"[np.float64(0.805370050906474), np.float64(0.803221607205224), np.float64(0.7819888660753974), np.float64(0.776792329022289), np.float64(0.7751412907732362)]",0.013109110062800952,373.73527913369946
binary,-1,gbdt,109,14,0.027712966890761682,0.7578924394654518,0.6516012005605816,5,69,1.0968124255283952e-08,1.0955069836432645,cpu,42,16848.184968369973,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,610.8779902855343
