iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.2431418318844982,12,4.72028023462834,0.7174594959953509,229,Recall,CPU,False,14060.634411259265,42,0.9648563182768941,0.9648303882191789,"[np.float64(0.9647676399928032), np.float64(0.9647888069258205), np.float64(0.9649683551002265), np.float64(0.9647566835298351), np.float64(0.9650001058357852)]",0.0001054284736576149,509.80756131386937
500,0.08244577920951461,15,7.40079055499097,0.6981464105361124,136,Recall,CPU,False,10317.689305625041,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,374.0966352900008
500,0.016786180768340243,16,1.822973426626929,0.7256913675119543,164,Recall,CPU,False,16791.777273453077,42,0.9650066041061758,0.9650066041294597,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",8.54252984650176e-06,608.8327718022281
500,0.014229512908036165,16,1.760896188952679,0.5281958942629508,113,Recall,CPU,False,11774.442714603983,42,0.964983320524661,0.9650404714799118,"[np.float64(0.9650110597225016), np.float64(0.9648734746578894), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",5.4923120640837194e-05,426.9152977446992
500,0.023393116077186363,10,5.339867049247079,0.8543077073861861,88,Recall,CPU,False,10146.727118086026,42,0.9649769701311252,0.9649759119029687,"[np.float64(0.9650110597225016), np.float64(0.9649898927894842), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9648625193150308)]",5.779630569551454e-05,367.89792381249043
500,0.14414777567644135,15,6.830846306212814,0.9861746148076964,36,Recall,CPU,False,2914.3061219068463,42,0.9650066041061758,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",8.54252984650176e-06,105.66630590591875
500,0.13775700683433065,16,9.108069649117144,0.5773806429818632,220,Recall,CPU,False,19699.021614779205,42,0.9647928158424826,0.9647817042760416,"[np.float64(0.9650110597225016), np.float64(0.9650004762559928), np.float64(0.9645238448024046), np.float64(0.9644180090172089), np.float64(0.9650106894143048)]",0.0002649708317818944,714.2430331349726
500,0.19851842690648452,15,1.5374763152658262,0.6796559006578906,143,Recall,CPU,False,8557.66587795184,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,310.2820715034019
500,0.1495618349637523,10,7.7694036595099245,0.5409608645791726,253,Recall,CPU,False,24518.019283935744,42,0.9649198194343809,0.9648960061357721,"[np.float64(0.9649475589234497), np.float64(0.9647570565262946), np.float64(0.9648942700505895), np.float64(0.9650106894143048), np.float64(0.9649895222572656)]",9.058681061180422e-05,888.9692494515441
500,0.026088684615103146,12,8.453217221035846,0.7980992464010717,156,Recall,CPU,False,9259.096805069039,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,335.71440833291194
500,0.0594168681494226,13,9.826181066428305,0.6062448114742405,208,Recall,CPU,False,22396.29146315731,42,0.9650108375375834,0.965062696938797,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,812.0400829256954
500,0.28439140464776247,12,4.167579848514494,0.6100070224791163,245,Recall,CPU,False,18565.98525994948,42,0.9648944186667163,0.9649155858414415,"[np.float64(0.9650004762559928), np.float64(0.9647888069258205), np.float64(0.9649260207861482), np.float64(0.964809601422433), np.float64(0.9649471879431873)]",8.170594528903813e-05,673.1616363757231
500,0.10430822005055566,13,3.783356256334065,0.871427224619742,205,Recall,CPU,False,19979.160707885156,42,0.9648669023930662,0.9648700763193947,"[np.float64(0.9650110597225016), np.float64(0.9642913839999153), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",0.00028775923231580516,724.4002581724617
500,0.2643367187736867,12,5.65044773991059,0.6256490549161757,209,Recall,CPU,False,27434.51457304664,42,0.9649790868020249,0.9649843787321807,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649683551002265), np.float64(0.9649789386787461), np.float64(0.9649260207861482)]",3.154593061754913e-05,994.7149297271365
500,0.04139296969353996,11,9.82309114943818,0.7812279458830638,193,Recall,CPU,False,15287.57720772601,42,0.9649917871410526,0.9649981373100486,"[np.float64(0.9650110597225016), np.float64(0.9649898927894842), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9649366043646678)]",2.8756744048346048e-05,554.2937983244447
500,0.10751673036075476,13,3.346702425367117,0.5062017419363818,245,Recall,CPU,False,13360.160006670516,42,0.96490711896094,0.9649245818355784,"[np.float64(0.9650004762559928), np.float64(0.9647888069258205), np.float64(0.9649260207861482), np.float64(0.964809601422433), np.float64(0.9650106894143048)]",9.306676132385871e-05,484.4099058794733
