n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.02008464906455329,7,0.6200008408567017,0.901637887545111,0.04523002904405033,2.5843537499492313,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5418969175306082,0.8416952085823902,"[np.float64(0.4902675996181083), np.float64(0.5577024518122388), np.float64(0.5777207011614778)]",0.03741098259276788
300,0.02410028239617086,3,0.8357876387438774,0.5606294566704293,0.34658968730683914,1.604750142653607,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.4960168035592985,0.5916504154814592,"[np.float64(0.4510275978587086), np.float64(0.5207390294219701), np.float64(0.5162837833972169)]",0.03186412587286594
300,0.02635393575225079,4,0.9533776467343262,0.6757248726040863,0.001536459239612567,2.05674534462281,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5191261091250304,0.6777381218347963,"[np.float64(0.468269501756029), np.float64(0.5456620555929003), np.float64(0.5434467700261622)]",0.03597242237556553
300,0.023774680344839032,7,0.517195097137007,0.960575110693833,0.00402932325775631,3.2156316027696468,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5472646538075999,0.8541059716506965,"[np.float64(0.4991160510937257), np.float64(0.5592391837704678), np.float64(0.5834387265586063)]",0.03545062693627678
300,0.02478461594807884,8,0.7470706359482251,0.5998885768231582,0.22046876197173004,1.7905109358034588,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5544680574164842,0.9193244137226583,"[np.float64(0.4960995159510624), np.float64(0.5661428191019078), np.float64(0.6011618371964824)]",0.043678735342479375
300,0.028828919307225177,5,0.9844658361506646,0.7475157411061358,0.0018414094674772525,2.9491065206001683,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5345146837835738,0.7570580793476122,"[np.float64(0.4793442117371719), np.float64(0.5623538080782118), np.float64(0.5618460315353375)]",0.03901196567397818
300,0.01279992621369619,8,0.9135194818596568,0.5829859373555173,0.26140639483668643,0.7297513795251459,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5278369323351144,0.8620663294906069,"[np.float64(0.4701608615819927), np.float64(0.5484713106382617), np.float64(0.5648786247850888)]",0.04132954425522975
300,0.02816380913396989,5,0.6946779629551008,0.7678287598880091,0.0036218500928619575,2.3981081982202768,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5310311004726123,0.7583458487300044,"[np.float64(0.47377878126213513), np.float64(0.5557843587309285), np.float64(0.5635301614247732)]",0.04060681721153703
300,0.013758886163381003,8,0.8042316217838761,0.7952056408198154,0.001097819254224766,3.419278100653896,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5407328094886957,0.8628827376801841,"[np.float64(0.488392323806319), np.float64(0.5592275720728388), np.float64(0.5745785325869293)]",0.03753716228198931
300,0.020506757944636803,5,0.7797401660342904,0.5264436225059154,0.0012970992863554328,2.2023805738102107,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5285310910223006,0.7194613677599376,"[np.float64(0.47976188655377916), np.float64(0.5523467022542505), np.float64(0.5534846842588721)]",0.03448816443487098
300,0.016795387999055156,7,0.6751569098623191,0.656610334620441,0.07202121719028313,4.630062372068041,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5386617885362334,0.8200731247410283,"[np.float64(0.4845767695888548), np.float64(0.5572763944743409), np.float64(0.5741322015455044)]",0.03885804518937096
300,0.023221709933996137,7,0.5560360790736636,0.9795161064404461,0.008769326316866777,3.8743797844983883,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5461397940350655,0.8573427361594982,"[np.float64(0.49938575545247876), np.float64(0.5590202602353069), np.float64(0.5800133664174111)]",0.03415291807571537
300,0.02434628367644541,6,0.5458090430550144,0.8794803872391691,0.8782791109006456,0.008572492095731299,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.52289069900038,0.8023545453676538,"[np.float64(0.4679683843348208), np.float64(0.5385922619644652), np.float64(0.562111450701854)]",0.04000527920065261
300,0.022934670734435936,8,0.5038605980273162,0.9867359636229676,0.012328244354954896,1.5738260871277834,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5466373028607604,0.89739587703477,"[np.float64(0.5000912831540469), np.float64(0.5601702533936068), np.float64(0.5796503720346273)]",0.033860180334924134
300,0.017461980395718803,6,0.7073436395401353,0.6166637092134186,0.14073454184097714,4.110347922457242,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5300047685815078,0.7687750653838039,"[np.float64(0.47900313698225344), np.float64(0.5486872225672956), np.float64(0.5623239461949745)]",0.03649077396789471
300,0.026474138765090124,7,0.8716390819644745,0.8707567916466584,0.014810848192466102,0.995453046280959,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5533009514687673,0.8830507893809765,"[np.float64(0.49428021522919807), np.float64(0.575046508074864), np.float64(0.5905761311022397)]",0.04221277671936698
300,0.029742596648851545,8,0.8469353033128059,0.850902041776415,0.023357406099895485,0.9451189694511664,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5709498625956216,0.9418702509586753,"[np.float64(0.5108536007472938), np.float64(0.590900536798495), np.float64(0.611095450241076)]",0.04328686597067999
300,0.029447806105334953,8,0.7557040209544589,0.815654633966895,0.032913703836104494,0.42687352550952207,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5658223763232443,0.9382041262668716,"[np.float64(0.5019461483194816), np.float64(0.5872469387247208), np.float64(0.6082740419255305)]",0.045975820784740634
