n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.030923738077444394,14,0.7235842994017492,0.8565918655856715,0.40686733456785773,0.6618719637189185,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5460046570808373,0.9998501186471014,"[np.float64(0.4884371361702027), np.float64(0.5688952553437707), np.float64(0.5806815797285386)]",0.04098978700825376
300,0.10629488374829535,15,0.662778365813844,0.7550055290232384,0.5168549423659633,4.410512506561399,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5760490132227425,0.9998868917852285,"[np.float64(0.4985982167397319), np.float64(0.5998531736404699), np.float64(0.6296956492880257)]",0.056104739818089534
300,0.19089766741570124,9,0.8643555492548745,0.9799685386833904,0.024026336297239537,1.0161308261535957,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.603686834873311,0.9999987051063702,"[np.float64(0.5433540059110378), np.float64(0.6146961889566078), np.float64(0.6530103097522872)]",0.04543882811744203
300,0.03035731173454664,10,0.568747599616171,0.8624831625766898,0.0041831116091512206,4.455194649892052,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5492649911592656,0.9742094524464405,"[np.float64(0.4767615446118608), np.float64(0.5649912296994173), np.float64(0.6060421991665188)]",0.05393735776797943
300,0.029009240821063993,8,0.8425847885716562,0.8609178527886907,0.002103203469779971,3.7505816683005144,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5466393907873103,0.9155628527708227,"[np.float64(0.484068366614257), np.float64(0.5640849456815322), np.float64(0.5917648600661413)]",0.04566467792239003
300,0.21475511457557886,11,0.9502616141933276,0.7876678918690099,0.011042061920102821,4.246880448174922,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5829833363821866,0.9998929742427759,"[np.float64(0.5124772672851725), np.float64(0.5988235510706514), np.float64(0.6376491907907359)]",0.05231435054586294
300,0.2388560927974886,10,0.5884955363022533,0.7740369855617604,0.3312229866520577,1.4860142189760324,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.584824256316444,0.9999999240905523,"[np.float64(0.5253801207870789), np.float64(0.5875547854045868), np.float64(0.641537862757666)]",0.04746048950971233
300,0.02715410420683854,15,0.7441984798058496,0.941685049966249,0.069065675942647,4.382751839459312,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5709963937255695,0.9994562155365432,"[np.float64(0.49706165829074545), np.float64(0.5899035273107263), np.float64(0.626023995575237)]",0.05431961514821303
300,0.05849879700818918,14,0.7205558117889748,0.5893504632433492,0.0022218270372087105,2.3898030669025188,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.6135540866974126,0.9999830967540397,"[np.float64(0.540055078323882), np.float64(0.6317796538348457), np.float64(0.6688275279335103)]",0.05412771574542857
300,0.0336796668362898,13,0.7128383231650195,0.6877879419919657,0.0034317450351862826,4.748771983729392,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5841200609657246,0.9987913514354636,"[np.float64(0.5128432667741277), np.float64(0.6032484410355867), np.float64(0.6362684750874592)]",0.052171938209923684
300,0.010916921379431175,13,0.9929141670131744,0.5127904840117632,0.0013056699577622935,2.6684368258459283,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5658180922072212,0.9808935130403883,"[np.float64(0.4933390294486738), np.float64(0.5816597587456509), np.float64(0.6224554884273391)]",0.05388867409659436
300,0.11302246345848659,8,0.8691509947648716,0.5946392377628373,0.02694037951326211,2.0122636008618273,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5828296401930072,0.997031886628692,"[np.float64(0.5365793845244166), np.float64(0.5873877698479644), np.float64(0.6245217662066407)]",0.036046710746373216
300,0.07801280710483366,12,0.8383763512711954,0.9901116646985646,0.0884541139485031,0.017294503874700773,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.613839748111379,0.9999998046140761,"[np.float64(0.5749455223693046), np.float64(0.6163643229887947), np.float64(0.6502093989760376)]",0.03077816205474416
300,0.05916598495380252,12,0.8134891716329867,0.631834428226042,0.13758384437749432,2.882693658198615,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5926524618703497,0.999897981267126,"[np.float64(0.5237974681340968), np.float64(0.6100671681634173), np.float64(0.6440927493135348)]",0.050630640689641494
300,0.06786293508746763,13,0.5057954186538824,0.5008614530489492,0.00857321406322162,0.008304071854118791,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5930875977763502,0.9999838434518491,"[np.float64(0.5274581224571585), np.float64(0.6020128734935921), np.float64(0.6497917973783001)]",0.0503396955023202
300,0.10018341354346964,12,0.7923287646095832,0.6812213357417776,0.08546632359383477,3.4458066699758487,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5922599743414765,0.9999507299944698,"[np.float64(0.5111943833894746), np.float64(0.6143756847261415), np.float64(0.6512098549088134)]",0.059261632054022254
300,0.016239581298829645,14,0.6531373885231082,0.5776549022109697,0.14458690787752623,1.8424906909645302,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5534651453184224,0.9925996699671599,"[np.float64(0.48030713199827985), np.float64(0.569792437628554), np.float64(0.6102958663284336)]",0.05430901164523976
300,0.04539470203329585,11,0.9177671880147942,0.6929783215683323,0.01334406466801466,0.10372188173449873,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5794997164454161,0.9980632899100668,"[np.float64(0.5170372318556676), np.float64(0.5940936997260885), np.float64(0.6273682177544921)]",0.046209449779232116
