iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.26050649175326995,14,8.594144231259603,0.8184366282268821,207,Recall,CPU,False,25186.562537533933,42,0.9649939038119522,0.9649954914252197,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649577715217069), np.float64(0.9649789386787461), np.float64(0.9650106894143048)]",2.1908466811446314e-05,913.2091518471864
500,0.17731179390912782,14,7.950987434643153,0.513125370744129,255,Recall,CPU,False,3133.8446522333193,42,0.9649579201826383,0.9649531571937503,"[np.float64(0.9650110597225016), np.float64(0.9647570565262946), np.float64(0.9650106894143048), np.float64(0.9650001058357852), np.float64(0.9650106894143048)]",0.00010051749309389506,113.62628832823012
500,0.13720789484914547,15,9.642493927982358,0.8249850747826337,200,Recall,CPU,False,26938.687995917047,42,0.964557860376946,0.9645996676874041,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649577715217069), np.float64(0.9649789386787461), np.float64(0.9628304722392735)]",0.0008639311236141843,976.7373527041093
500,0.2755035439362715,15,9.939536731848431,0.8227703797797947,194,Recall,CPU,False,26972.516478125908,42,0.9649558029516839,0.9649610949812504,"[np.float64(0.9650004762559928), np.float64(0.9650110597225016), np.float64(0.9649789386787461), np.float64(0.9649789386787461), np.float64(0.964809601422433)]",7.415446814288139e-05,977.9638987839959
500,0.03934784336760793,13,8.930864177477964,0.7542748686846881,185,Recall,CPU,False,23854.455839940852,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,864.9099039579171
500,0.17080343939786824,15,8.698710794788148,0.8913784128080318,220,Recall,CPU,False,26784.27923841453,42,0.9647525984457278,0.964739370152383,"[np.float64(0.9649158085239239), np.float64(0.9650004762559928), np.float64(0.9645238448024046), np.float64(0.9644180090172089), np.float64(0.964904853629109)]",0.00023475131280709883,971.1388320538015
500,0.030145351447251445,14,7.505422521591261,0.7595861172603923,162,Recall,CPU,False,21451.468174699545,42,0.9648626674383095,0.9648711350412832,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9650106894143048), np.float64(0.9642910060749741)]",0.0002859510114743163,777.7828764247217
500,0.1918222549106345,16,9.040282388053251,0.8700494859074449,239,Recall,CPU,False,24022.929234182873,42,0.9648499681297824,0.9648071044696485,"[np.float64(0.9647676399928032), np.float64(0.9647888069258205), np.float64(0.9649154372076286), np.float64(0.9647672671083547), np.float64(0.9650106894143048)]",9.744291190874668e-05,871.0183772851246
500,0.010373992474853665,12,1.3398807846289662,0.7055885107595443,205,Recall,CPU,False,19106.88412102614,42,0.9649642701281301,0.9649695617208535,"[np.float64(0.9650110597225016), np.float64(0.9648523077248722), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9649366043646678)]",6.292811869208167e-05,692.7734349061029
500,0.15992460720868562,15,8.290159132779882,0.87642067923995,225,Recall,CPU,False,26810.462537247924,42,0.9647060328284498,0.9647166151099313,"[np.float64(0.9650110597225016), np.float64(0.9638997957390963), np.float64(0.9650001058357852), np.float64(0.9649683551002265), np.float64(0.9646508477446394)]",0.0004245932057234413,972.0881806631868
500,0.13131658636648397,15,8.031465640898851,0.8650240824262047,210,Recall,CPU,False,25604.736234386426,42,0.9645769109302922,0.9646573478641022,"[np.float64(0.9649581423899584), np.float64(0.9650110597225016), np.float64(0.9649577715217069), np.float64(0.9649789386787461), np.float64(0.9629786423385475)]",0.000799370526300964,928.3712068699142
500,0.09067101994844728,13,9.454696271948418,0.7859377952233289,190,Recall,CPU,False,23960.431273435304,42,0.96500660415098,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9649898927894842), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",8.356911509943753e-06,868.7523392086141
