n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,device,random_state,scale_pos_weight,reg_alpha,reg_lambda,colsample_bytree,subsample,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,487,17,0.01737700916312611,66,cpu,42,5.0,0.2897448326247354,0.43983588039451305,0.815052140641658,0.9912744470675209,0.932458337852584,0.9989704423095755,"[np.float64(0.9178112194081387), np.float64(0.9313216403866602), np.float64(0.9482421537629533)]",0.012449350780222423
300,binary,-1,gbdt,511,18,0.01697504506371335,67,cpu,42,5.0,0.27307498247898504,0.46874615197527847,0.8024721698357918,0.9981551443088011,0.9327738998913113,0.9994254584444059,"[np.float64(0.9173661840377578), np.float64(0.9317777598074729), np.float64(0.9491777558287033)]",0.013006107443622844
300,binary,-1,gbdt,512,17,0.016976625446416926,64,cpu,42,5.0,0.29273934133048585,0.4775616008517493,0.8152652352061042,0.996791557990204,0.9327323748047095,0.9990810362395169,"[np.float64(0.9175595695889661), np.float64(0.9312783071418373), np.float64(0.9493592476833248)]",0.013022816293013495
300,binary,-1,gbdt,423,18,0.01719972552935316,57,cpu,42,5.0,0.3347585320794356,0.4079975483776479,0.8530992883990719,0.9992514259523226,0.9322195684792209,0.9993674027867584,"[np.float64(0.918082190999134), np.float64(0.9312267766216882), np.float64(0.9473497378168407)]",0.01196903089744393
300,binary,-1,gbdt,359,15,0.01719046781047123,72,cpu,42,5.0,0.20886738876131433,0.38913542425173464,0.8251663966249674,0.9437004100948889,0.9315990837092508,0.998515872831633,"[np.float64(0.9170627839681573), np.float64(0.9302974391689529), np.float64(0.9474370279906422)]",0.012434344477195153
300,binary,-1,gbdt,508,18,0.015186340983070878,55,cpu,42,5.0,0.461813488857147,0.484894823639979,0.870680093378847,0.9695508428666992,0.9321705534841517,0.999302424103148,"[np.float64(0.9159611859800049), np.float64(0.9320054563120876), np.float64(0.9485450181603629)]",0.01330280603723893
300,binary,-1,gbdt,452,18,0.019591903109336735,81,cpu,42,5.0,0.3212288107734765,0.14598836634384732,0.8035859694414026,0.9768312752248807,0.9321380474291311,0.9994739500826592,"[np.float64(0.9168233387534994), np.float64(0.9322765195882134), np.float64(0.9473142839456804)]",0.012448261339969714
300,binary,-1,gbdt,355,16,0.014894558463432264,48,cpu,42,5.0,0.21597280827827803,0.4987289040475592,0.8820773690877963,0.9278639263431844,0.9301539760111028,0.9987004172207117,"[np.float64(0.9146628143123602), np.float64(0.9296070911270592), np.float64(0.9461920225938891)]",0.012877552977236651
300,binary,-1,gbdt,458,13,0.010322492247316316,67,cpu,42,5.0,0.39269840822409907,0.35982550810536346,0.8407975852578292,0.8485496906679033,0.9305033605400926,0.9960907778027179,"[np.float64(0.9160182124797416), np.float64(0.9293814509260027), np.float64(0.9461104182145337)]",0.012310678897686195
300,binary,-1,gbdt,409,14,0.02001100419081804,83,cpu,42,5.0,0.2565035773649716,0.4308288153107496,0.8889788245912567,0.9273941316333267,0.9304867992830442,0.9983066909466678,"[np.float64(0.9160192771702085), np.float64(0.9276773619931982), np.float64(0.947763758685726)]",0.013111006320046331
