n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.19105628024524834,11,0.6656717060834552,0.6447858685514625,0.04822036256991612,1.346076192732022,hist,binary:logistic,aucpr,3.0,-1,42,0.9438730674951549,0.9999864123276473,"[np.float64(0.9430997005513446), np.float64(0.9440333495081064), np.float64(0.944486152426014)]",0.0005772520783564984
300,0.049469965577439115,12,0.7897089283395412,0.8860897411723251,0.013579128280901189,1.8938526849680586,hist,binary:logistic,aucpr,3.0,-1,42,0.9483650900704378,0.9999058721922922,"[np.float64(0.9478460370665944), np.float64(0.94813256300737), np.float64(0.9491166701373489)]",0.0005441683112285059
300,0.025994831802352212,10,0.8869131377110315,0.8160569661595771,0.011656132067452092,3.8530385006234042,hist,binary:logistic,aucpr,3.0,-1,42,0.9364268743984301,0.9928262754922068,"[np.float64(0.9353949276652603), np.float64(0.9361170745987313), np.float64(0.9377686209312983)]",0.0009935078819444183
300,0.03649411054363472,10,0.5888669376776159,0.5270217527361298,0.00516802565053699,3.3323422360054513,hist,binary:logistic,aucpr,3.0,-1,42,0.9366847962760022,0.9940432063634802,"[np.float64(0.9356703932781252), np.float64(0.9371177375145754), np.float64(0.9372662580353063)]",0.000719849367505028
300,0.014539027869076756,15,0.7893295694129638,0.9331506050722633,0.03937733709913801,2.238179377117227,hist,binary:logistic,aucpr,3.0,-1,42,0.9429702793162787,0.9993340609443235,"[np.float64(0.9437550296429383), np.float64(0.9423676538951031), np.float64(0.9427881544107944)]",0.0005808499389220045
300,0.12848745452969973,13,0.6964943277205831,0.6397614129199787,0.031332296985975595,4.852470721512544,hist,binary:logistic,aucpr,3.0,-1,42,0.9391076939190214,0.9976252949731924,"[np.float64(0.9394628101971221), np.float64(0.9388327853220481), np.float64(0.9390274862378942)]",0.0002633853828984743
300,0.17906554750903042,14,0.6060493019324215,0.8287149313010814,0.0020153365706481086,2.446800863131156,hist,binary:logistic,aucpr,3.0,-1,42,0.9394199173111568,0.9998573979460513,"[np.float64(0.936902777938902), np.float64(0.9414358682836129), np.float64(0.9399211057109556)]",0.0018842539420855686
300,0.011913232255246866,11,0.8984667222501138,0.6426342834406378,0.014783091884215394,4.068597343170655,hist,binary:logistic,aucpr,3.0,-1,42,0.9303872760096453,0.9878240657916235,"[np.float64(0.9303065023949701), np.float64(0.9294842125068481), np.float64(0.9313711131271174)]",0.0007724384637039291
300,0.15762837876792754,12,0.5267341639505883,0.5281009891473053,0.12644762369544987,0.5421653335522297,hist,binary:logistic,aucpr,3.0,-1,42,0.943887738128326,0.9999999789263293,"[np.float64(0.9429125683961512), np.float64(0.9440583904676885), np.float64(0.9446922555211384)]",0.0007365067238474321
300,0.22411929160395128,12,0.938700612930939,0.9450375141509162,0.053777746851429754,1.1923430864451545,hist,binary:logistic,aucpr,3.0,-1,42,0.9457661322423728,0.9999810923940012,"[np.float64(0.9453795442417969), np.float64(0.9452720605480721), np.float64(0.9466467919372494)]",0.0006242645324642971
300,0.06902562546320747,8,0.7993495485779065,0.9871436507260516,0.5063199057857953,0.18517376209639513,hist,binary:logistic,aucpr,3.0,-1,42,0.9444565582083603,0.9981552008082257,"[np.float64(0.9450739961542689), np.float64(0.9444360911211545), np.float64(0.9438595873496577)]",0.0004959915069322108
300,0.07728759942296357,13,0.9983079002992568,0.8995579998305261,0.2610301381678238,1.474666645390418,hist,binary:logistic,aucpr,3.0,-1,42,0.9482248224304786,0.9998953321263793,"[np.float64(0.94885439923278), np.float64(0.9473526328451847), np.float64(0.9484674352134711)]",0.0006366429101578205
300,0.06557536489301803,14,0.9958663060841142,0.8617734719259217,0.8367790376884816,1.767231057805629,hist,binary:logistic,aucpr,3.0,-1,42,0.9477821232774835,0.9999157308217347,"[np.float64(0.9479189091431788), np.float64(0.948171240678526), np.float64(0.9472562200107455)]",0.00038587431926892393
300,0.04139917501832696,13,0.8278032877817325,0.8891466725954852,0.17590333615946793,2.985079883724923,hist,binary:logistic,aucpr,3.0,-1,42,0.9470759721003118,0.9995534706999228,"[np.float64(0.9466680230291851), np.float64(0.9466797788688546), np.float64(0.947880114402896)]",0.0005686347287117005
300,0.091317103457521,13,0.9938533504935735,0.7494433774358047,0.23384757342694099,0.9482289325840254,hist,binary:logistic,aucpr,3.0,-1,42,0.9500999124509177,0.9999839997464101,"[np.float64(0.9498712987173223), np.float64(0.9497869648354782), np.float64(0.9506414737999526)]",0.0003844862996978957
300,0.09843131240996356,8,0.726087062051222,0.727512119311831,0.0020147086304276147,0.6903139959887565,hist,binary:logistic,aucpr,3.0,-1,42,0.9465815789667352,0.9996216277383345,"[np.float64(0.946413876971915), np.float64(0.9466700322432556), np.float64(0.9466608276850352)]",0.00011864274180083744
300,0.022399914745196963,15,0.8698188916684771,0.7563910932549505,0.0069206978692019335,1.9958455061047844,hist,binary:logistic,aucpr,3.0,-1,42,0.9478356045833353,0.9998542295179697,"[np.float64(0.9475913390714896), np.float64(0.9473040157702983), np.float64(0.9486114589082175)]",0.0005610116575918113
300,0.29759889477827456,10,0.9238563241930833,0.7537283386330302,0.1424946178197264,0.9346664584884292,hist,binary:logistic,aucpr,3.0,-1,42,0.9448071882288206,0.9999908308671435,"[np.float64(0.9447781364631451), np.float64(0.9441149228870126), np.float64(0.9455285053363042)]",0.0005774581306917058
