n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,device,random_state,scale_pos_weight,reg_alpha,reg_lambda,colsample_bytree,subsample,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,416,20,0.0906459598213999,27,cpu,42,27.46147358274595,0.32055865749241097,0.13052822809621617,0.8909873996227372,0.8882768096721366,0.6105488104326026,0.9999726469949639,"[np.float64(0.5249879476271129), np.float64(0.6324218101244496), np.float64(0.6742366735462452)]",0.06286290179833531
300,binary,-1,gbdt,458,20,0.016511350900141237,14,cpu,42,27.46147358274595,0.3252399269382875,0.09784637948335906,0.9021541484737188,0.8801078593667303,0.5843275480420675,0.9532550607025319,"[np.float64(0.5579891188678221), np.float64(0.6308699316030391), np.float64(0.5641235936553415)]",0.033005585849288414
300,binary,-1,gbdt,375,20,0.07621071898231319,50,cpu,42,27.46147358274595,0.3335324874038244,0.018918465898440984,0.9036250405134004,0.8481067372482489,0.6177524040670077,0.9999523987374578,"[np.float64(0.5313267928314915), np.float64(0.6391067402655031), np.float64(0.6828236791040284)]",0.06366491652093939
300,binary,-1,gbdt,296,19,0.07482830634420325,56,cpu,42,27.46147358274595,0.4199030982928702,0.009518136821654545,0.8994983070697115,0.8455051182808873,0.5247953823385467,0.7996064229270479,"[np.float64(0.5539491309336502), np.float64(0.6437534117035864), np.float64(0.37668360437840376)]",0.1109625350859091
300,binary,-1,gbdt,370,20,0.08610870441837473,48,cpu,42,27.46147358274595,0.30839897976039,0.054532779636186246,0.9779575647925103,0.8900347242701124,0.6144110365909562,0.9999297783630926,"[np.float64(0.5311582611796113), np.float64(0.6361176647025137), np.float64(0.6759571838907437)]",0.0610740822420128
300,binary,-1,gbdt,359,19,0.15547137511584477,48,cpu,42,27.46147358274595,0.35015691403937427,0.05571309613584653,0.8437695871000558,0.8879610911657528,0.5800044536452281,0.9999858519199897,"[np.float64(0.4980542672253281), np.float64(0.5927640148073581), np.float64(0.6491950789029981)]",0.062359126781537655
300,binary,-1,gbdt,305,20,0.04280055409934119,50,cpu,42,27.46147358274595,0.34782442321898266,0.06927878185923916,0.9341053831393047,0.8497445860273962,0.5602757115953487,0.8738984867819671,"[np.float64(0.5645861254109602), np.float64(0.6549937864481945), np.float64(0.46124722292689135)]",0.07915540608838181
300,binary,-1,gbdt,469,17,0.022672851454399814,66,cpu,42,27.46147358274595,0.29067920671597614,0.1294699702267222,0.8865553893592905,0.8104772725040427,0.5899508975943326,0.9443361297432554,"[np.float64(0.5848520105357615), np.float64(0.6309514490741196), np.float64(0.5540492331731168)]",0.03160154732022003
300,binary,-1,gbdt,376,19,0.0849564803826125,33,cpu,42,27.46147358274595,0.22752534165131943,0.010651571769874413,0.8032643334745702,0.8243847413779167,0.6134542106655965,0.9999663713282719,"[np.float64(0.528347127294686), np.float64(0.6355264942492029), np.float64(0.6764890104529003)]",0.06246008679341746
300,binary,-1,gbdt,361,19,0.010012436082753654,35,cpu,42,27.46147358274595,0.2160767277955919,0.002782794132252301,0.8027644130378764,0.8219943717003884,0.5873526170736102,0.9306036125957088,"[np.float64(0.5794815466453545), np.float64(0.6115206810314293), np.float64(0.5710556235440469)]",0.017432164364171044
300,binary,-1,gbdt,236,17,0.0748874934818854,62,cpu,42,27.46147358274595,0.4407575896133238,0.05613063574169494,0.9791160581933221,0.8284310317860821,0.524763247885646,0.7966620301524866,"[np.float64(0.5538959231453715), np.float64(0.6427285529820485), np.float64(0.377665267529518)]",0.11015495419200438
300,binary,-1,gbdt,332,19,0.18994314456711578,42,cpu,42,27.46147358274595,0.14542732159240956,0.030697040750724602,0.8224412583715807,0.8592174806556618,0.5657528535977954,0.9999921054823059,"[np.float64(0.4806251119311073), np.float64(0.5881110508042361), np.float64(0.6285223980580428)]",0.062414306841031914
300,binary,-1,gbdt,394,16,0.03145469860270633,53,cpu,42,27.46147358274595,0.26987387717118616,0.08965467574658123,0.8282404868709277,0.8232491042331648,0.5825599787087433,0.9190104641992441,"[np.float64(0.5800702536817959), np.float64(0.6413317613466267), np.float64(0.5262779210978072)]",0.047003514670235565
