iterations,bootstrap_type,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,loss_function,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,Bernoulli,0.09588121277975536,5,6.738023940615617,0.6014439636842766,35,PRAUC,CPU,Logloss,42,27.46147358274595,0.5515810651820665,0.6252226385042859,"[np.float64(0.5050232761124461), np.float64(0.5512819742982038), np.float64(0.5984379451355496)]",0.03813696534590028
300,Bernoulli,0.039476565081739384,10,9.99955001692025,0.8400251983079391,85,PRAUC,CPU,Logloss,42,27.46147358274595,0.5918199710576344,0.8044214182154689,"[np.float64(0.5611842115022152), np.float64(0.5943726184411378), np.float64(0.6199030832295501)]",0.02403973766816356
300,Bernoulli,0.1088374220025525,10,9.894896707971714,0.8414573513917749,85,PRAUC,CPU,Logloss,42,27.46147358274595,0.5886679669297875,0.8632362023482766,"[np.float64(0.5398070488415974), np.float64(0.6040951414172795), np.float64(0.6221017105304857)]",0.03532327957709843
300,Bernoulli,0.04552698220513849,10,7.474714118486971,0.8553421868864846,93,PRAUC,CPU,Logloss,42,27.46147358274595,0.5938555167428357,0.8137920824815469,"[np.float64(0.5684220125783508), np.float64(0.584487626268573), np.float64(0.6286569113815832)]",0.025467348866241104
300,Bernoulli,0.04031016357439818,10,7.467575410722423,0.9205907832618379,99,PRAUC,CPU,Logloss,42,27.46147358274595,0.5926179804714722,0.8152549293877375,"[np.float64(0.5636589302127661), np.float64(0.5924452427009722), np.float64(0.6217497685006781)]",0.023715799965439387
300,Bernoulli,0.05897793839478024,10,7.192636202283863,0.9499750760637053,103,PRAUC,CPU,Logloss,42,27.46147358274595,0.5883978657785057,0.8137042528602318,"[np.float64(0.5632637058975208), np.float64(0.5860930254926104), np.float64(0.6158368659453859)]",0.02152469133982681
300,Bernoulli,0.033126460756259524,9,7.388124226102116,0.91020701554581,114,PRAUC,CPU,Logloss,42,27.46147358274595,0.5809795856901159,0.7568947692269979,"[np.float64(0.5579003425495089), np.float64(0.5752997067213377), np.float64(0.6097387077995011)]",0.021540656083677
300,Bernoulli,0.025040632928288117,10,5.906206192397994,0.9000662017365308,96,PRAUC,CPU,Logloss,42,27.46147358274595,0.5789872909639678,0.7724673862444486,"[np.float64(0.5547453344459816), np.float64(0.5783153781923898), np.float64(0.6039011602535324)]",0.02007340533782655
300,Bernoulli,0.07088436323233459,9,7.932443482722831,0.9932966608660109,52,PRAUC,CPU,Logloss,42,27.46147358274595,0.5987438170048875,0.8349100096956782,"[np.float64(0.5512350491092222), np.float64(0.6128754795598836), np.float64(0.6321209223455567)]",0.03450032886053219
300,Bernoulli,0.1443847181263344,9,8.197978201767043,0.8600289994254604,53,PRAUC,CPU,Logloss,42,27.46147358274595,0.5744471039136892,0.7790030587704794,"[np.float64(0.5043606169807415), np.float64(0.5884166532319561), np.float64(0.6305640415283702)]",0.05246069845134144
300,Bernoulli,0.07386264836149231,7,6.2477464571239505,0.9963895608584606,48,PRAUC,CPU,Logloss,42,27.46147358274595,0.5880619174574702,0.773578694056963,"[np.float64(0.5680403262720957), np.float64(0.5720644859929123), np.float64(0.6240809401074026)]",0.0255222250839919
300,Bernoulli,0.043394193234320144,10,7.845596239963159,0.9408287948730543,72,PRAUC,CPU,Logloss,42,27.46147358274595,0.5907201164940518,0.8121489320968088,"[np.float64(0.5700808464697606), np.float64(0.5790094318547808), np.float64(0.6230700711576138)]",0.023163471016455904
300,Bernoulli,0.05150695989174743,9,4.831471182068931,0.9548172524078553,92,PRAUC,CPU,Logloss,42,27.46147358274595,0.5965155937627908,0.830389108069768,"[np.float64(0.559175597232515), np.float64(0.6014288046351561), np.float64(0.6289423794207014)]",0.028693271046602648
300,Bernoulli,0.07293445505865258,9,4.911232926241137,0.9632106067231674,90,PRAUC,CPU,Logloss,42,27.46147358274595,0.595964361072698,0.846656731830373,"[np.float64(0.5362380539585451), np.float64(0.6058024154725715), np.float64(0.6458526137869776)]",0.045287440623763844
300,Bernoulli,0.16339618078426785,9,4.710779792846095,0.9656482247050886,73,PRAUC,CPU,Logloss,42,27.46147358274595,0.577597371517966,0.8227309529308036,"[np.float64(0.5144953214145613), np.float64(0.5941263100722411), np.float64(0.6241704830670952)]",0.04627500857680896
300,Bernoulli,0.07489889863731139,9,5.042488935294252,0.9513845842168145,50,PRAUC,CPU,Logloss,42,27.46147358274595,0.5772993348046042,0.7643936638908523,"[np.float64(0.5288525989202512), np.float64(0.5663936620617086), np.float64(0.6366517434318526)]",0.04467933275269923
300,Bernoulli,0.07182209436362597,7,2.772158201254626,0.9981124536136625,111,PRAUC,CPU,Logloss,42,27.46147358274595,0.5837371951155405,0.7389424282459208,"[np.float64(0.5434167658037645), np.float64(0.5856579803129724), np.float64(0.6221368392298846)]",0.032166022983726575
300,Bernoulli,0.14518656599455526,9,1.0007727952561885,0.9353974775448524,88,PRAUC,CPU,Logloss,42,27.46147358274595,0.5636317178926188,0.7868848842727464,"[np.float64(0.5193847609081764), np.float64(0.5628921674123455), np.float64(0.6086182253573345)]",0.036433162508758804
300,Bernoulli,0.05532969019177735,8,5.249870600430754,0.8800202884497874,74,PRAUC,CPU,Logloss,42,27.46147358274595,0.58673056206357,0.7715903288619881,"[np.float64(0.5486985155258514), np.float64(0.585808519062175), np.float64(0.6256846516026834)]",0.031436220187149734
300,Bernoulli,0.09535061923556083,9,6.529666901416464,0.8028915347916924,107,PRAUC,CPU,Logloss,42,27.46147358274595,0.5846313085783393,0.7938860456624296,"[np.float64(0.5448059986355975), np.float64(0.5791684245806201), np.float64(0.6299195025188002)]",0.03496149750795765
