n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.10083183895081857,11,0.8963608060733238,0.6785103891501436,0.07640426499273617,4.238768344859967,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,8357.774506686452,-1,42,0.47448512967185286,0.15537318633972458,"[np.float64(0.49930678294368536), np.float64(0.4908823436028237), np.float64(0.47589060813242173), np.float64(0.47175242893127023), np.float64(0.43459348474906334)]",0.02229694801326728,303.03445169252836
500,0.043534070489637824,14,0.7174468047365997,0.7170701546516388,0.45039260296668343,0.9937966768189904,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,10592.014538581849,-1,42,0.47430942625086236,0.20331660119924067,"[np.float64(0.4878131383153238), np.float64(0.5099431667848487), np.float64(0.47472641449526914), np.float64(0.46595262790254643), np.float64(0.4331117837563237)]",0.02537467008219635,384.04306259406184
500,0.029851398336222162,11,0.9780693528395272,0.6655919625542348,0.0021325090907212967,2.787083209631306,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,10609.41485811347,-1,42,0.438930817423392,0.16960854462583844,"[np.float64(0.46719654555653156), np.float64(0.44672812132886003), np.float64(0.44340960565586435), np.float64(0.44335668776326653), np.float64(0.39396312681243784)]",0.02417225850544377,384.6739597646329
500,0.017813342370713768,15,0.807708291875449,0.7335202439924249,0.014553210535675005,4.306245958813404,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,6006.493896852419,-1,42,0.4383296332446719,0.160004499417511,"[np.float64(0.4628573242879973), np.float64(0.4685088954036005), np.float64(0.44078487818301126), np.float64(0.4323603496814343), np.float64(0.3871367186673158)]",0.02889557256489037,217.78220783188164
500,0.07464297380555059,9,0.7854600999369925,0.7824168645164772,0.046351589475003285,4.361996710564845,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,12251.081421700776,-1,42,0.4818173925238665,0.17828385371796593,"[np.float64(0.5068739614973489), np.float64(0.5023759882311852), np.float64(0.48027220963952333), np.float64(0.46641830535740747), np.float64(0.45314649789386785)]",0.020552504376696378,444.1971649624565
500,0.16264345700431843,15,0.8401447600990123,0.5876212201304737,0.40042021439450254,0.23753297517655703,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,13017.655226954097,-1,42,0.5061277877702459,0.1549879341770233,"[np.float64(0.5381586884968302), np.float64(0.5110650142347625), np.float64(0.49014668839828124), np.float64(0.49356518426010204), np.float64(0.49770336346125355)]",0.017518791485407054,471.991438733656
500,0.07358752107059584,11,0.543444917331406,0.8612897461400668,0.06346252558385572,3.9922328996402667,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,14531.865724702166,-1,42,0.5757377554826396,0.244538390504791,"[np.float64(0.6179897763713527), np.float64(0.5941875601934657), np.float64(0.5626336176788096), np.float64(0.5738522109095527), np.float64(0.5300256122600173)]",0.029632759935491207,526.8933683759378
500,0.21647035673808873,13,0.6145984537177924,0.5261105184660686,0.8697484561785773,0.8060153941597242,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,27113.423960179505,-1,42,0.6668429701825817,0.2561008764626719,"[np.float64(0.6895445934361341), np.float64(0.6860520494882894), np.float64(0.6365069957454015), np.float64(0.6589018478928095), np.float64(0.6632093643502741)]",0.019395299872588426,983.0728929940366
500,0.1142718311076993,15,0.8508691275082845,0.9640304738495274,0.37781329328414814,0.32092845963375805,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,9193.992542626185,-1,42,0.4881293555736069,0.14846107309848838,"[np.float64(0.5319038597902357), np.float64(0.5166425010848054), np.float64(0.4585017886247698), np.float64(0.4882416442647588), np.float64(0.4453569841034651)]",0.03297419530357705,333.35387151100645
500,0.11371081359081833,13,0.722776507753722,0.9078633331342414,0.7529214518423295,2.1733306496430815,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,7588.419743933784,-1,42,0.5052557414257948,0.17876861013781897,"[np.float64(0.5005767989247198), np.float64(0.5295014128927789), np.float64(0.5071439155007091), np.float64(0.5060008890205956), np.float64(0.48305569079016997)]",0.014877552099137901,275.1393465420758
500,0.012425573119504001,8,0.9836594230548044,0.8029130759965392,0.004693139814107063,3.1080809819769666,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,4405.7987454089325,-1,42,0.7035658043504743,0.6502232042964958,"[np.float64(0.7024035052441077), np.float64(0.7046472001439351), np.float64(0.7132379400122769), np.float64(0.7043371504773194), np.float64(0.6932032258747327)]",0.006388248145593457,159.7445355835457
500,0.021647079482009158,10,0.9990212368944495,0.6443723661415024,0.001335134431434484,2.794672609719833,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,2918.35926591024,-1,42,0.45463255768066924,0.2842382623771649,"[np.float64(0.4747848910432123), np.float64(0.4659900303745489), np.float64(0.45097686429735623), np.float64(0.4572423427809411), np.float64(0.42416865990728786)]",0.017224011529703057,105.81326395913216
500,0.030422585585771055,12,0.917808866913614,0.6290522667967118,0.009450842951472796,4.973980779544825,hist,binary:logistic,<function eval_function at 0x00000247F9456020>,19280.2864029474,-1,42,0.44548415351637194,0.14655020197620253,"[np.float64(0.46200006350079903), np.float64(0.459354196873644), np.float64(0.44354719217661875), np.float64(0.4479499608407595), np.float64(0.41456935419003876)]",0.01691573366854927,699.0606188187825
