n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,device,random_state,scale_pos_weight,reg_alpha,reg_lambda,colsample_bytree,subsample,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,226,11,0.01100451560301804,32,cpu,42,27.46147358274595,0.04727855753858912,0.4037233193169388,0.8306871988562593,0.9040011218465238,0.550249346495041,0.8433841217806403,"[np.float64(0.5720295033145322), np.float64(0.5353534736661076), np.float64(0.5433650625044831)]",0.015744370681612253
300,binary,-1,gbdt,292,18,0.017417947683587065,58,cpu,42,27.46147358274595,0.48422615012501025,0.08952761857940922,0.9361185547324374,0.8277761692794536,0.574129521373975,0.8874400936415682,"[np.float64(0.6062198002750008), np.float64(0.5614961990974321), np.float64(0.5546725647494921)]",0.02286161260552737
300,binary,-1,gbdt,381,14,0.023038604421880594,79,cpu,42,27.46147358274595,0.46461288277041835,0.38283744554197685,0.9245328209602147,0.8888280404266102,0.608777077613429,0.939786407787734,"[np.float64(0.6072410972398226), np.float64(0.6579526203438616), np.float64(0.5611375152566029)]",0.03953952090457776
300,binary,-1,gbdt,187,18,0.01740125956914681,42,cpu,42,27.46147358274595,0.0568707294917179,0.3125346761437481,0.9418123110557287,0.9450810154320799,0.5504576473443935,0.8139792785486778,"[np.float64(0.6157257642906414), np.float64(0.5167637497237019), np.float64(0.5188834280188375)]",0.04615964020874029
300,binary,-1,gbdt,502,13,0.01069894115800742,97,cpu,42,27.46147358274595,0.27209645543007455,0.13713502592685778,0.8518407702127166,0.8186015610133996,0.6075159158643065,0.9604478172945973,"[np.float64(0.600472726976184), np.float64(0.6157539286523164), np.float64(0.6063210919644194)]",0.006295473732794786
300,binary,-1,gbdt,311,19,0.02198086834089659,73,cpu,42,27.46147358274595,0.4498592258063024,0.40409969940448703,0.9413119865777608,0.935723459196621,0.6037093941755652,0.9307305354919061,"[np.float64(0.5982601571785967), np.float64(0.6610992599716543), np.float64(0.5517687653764444)]",0.04479999925591632
300,binary,-1,gbdt,308,10,0.022984745913878262,37,cpu,42,27.46147358274595,0.31637390229679535,0.36377112807430834,0.8479299492392495,0.951285254304771,0.5363816121159123,0.8384446747333755,"[np.float64(0.5683246367311513), np.float64(0.5259246475867367), np.float64(0.5148955520298492)]",0.02303154146495711
300,binary,-1,gbdt,254,14,0.02943187033354175,11,cpu,42,27.46147358274595,0.4452799834501664,0.2483524088546487,0.8069905248532379,0.8496675356291785,0.5421833609415192,0.8415348314651196,"[np.float64(0.5741808840095121), np.float64(0.5150887918965577), np.float64(0.537280406918488)]",0.024372088628667573
300,binary,-1,gbdt,229,17,0.020358265718557457,81,cpu,42,27.46147358274595,0.3064424451218333,0.4487506417670341,0.8805197516542304,0.8517291323438464,0.5688458311735594,0.8393654737053184,"[np.float64(0.619877805886672), np.float64(0.5346238396936247), np.float64(0.5520358479403815)]",0.03677853848950592
300,binary,-1,gbdt,500,11,0.0209898746006299,23,cpu,42,27.46147358274595,0.18505855066510735,0.3156317867120534,0.9124447295530318,0.8753112327498054,0.5449363015630789,0.8804833338616946,"[np.float64(0.5711534119806506), np.float64(0.531185974979278), np.float64(0.5324695177293083)]",0.01854570084023333
300,binary,-1,gbdt,399,16,0.028449180916684302,93,cpu,42,27.46147358274595,0.36555132785902456,0.003613176131860102,0.9988991906251901,0.9787300991894073,0.6101667714744615,0.9402664722408632,"[np.float64(0.5976129898099118), np.float64(0.6646558186793161), np.float64(0.5682315059341566)]",0.04035352192522953
300,binary,-1,gbdt,403,16,0.02833866583637514,100,cpu,42,27.46147358274595,0.37576126482579386,0.003633908667458441,0.9979423312683022,0.9853510407117742,0.6143037206236417,0.953412686983245,"[np.float64(0.5933587546013919), np.float64(0.6662474773792023), np.float64(0.5833049298903311)]",0.03695840226742146
300,binary,-1,gbdt,395,16,0.0299606905976974,97,cpu,42,27.46147358274595,0.3638635333317364,0.012915951792947128,0.9988129437620817,0.9976826173208442,0.6084830358053691,0.9370882321625963,"[np.float64(0.5925465393528275), np.float64(0.6711231018395099), np.float64(0.5617794662237701)]",0.04603974081742369
300,binary,-1,gbdt,401,20,0.026513481985685934,99,cpu,42,27.46147358274595,0.3780940811973134,0.00825787784627053,0.9967861749474951,0.9904355692269269,0.6531269363185647,0.999186182710413,"[np.float64(0.604953700677813), np.float64(0.6720807085060096), np.float64(0.6823463997718715)]",0.03432046598718267
300,binary,-1,gbdt,440,20,0.026468127191853333,64,cpu,42,27.46147358274595,0.18938592063442813,0.14132948477134816,0.9711419025089577,0.9999387547075929,0.6547745289793007,0.9997060975899963,"[np.float64(0.6102616915517275), np.float64(0.6705280984903561), np.float64(0.6835337968958184)]",0.03192002056853588
300,binary,-1,gbdt,461,20,0.026153154699380163,60,cpu,42,27.46147358274595,0.17994959779243747,0.16557423962662024,0.9667020006865467,0.9645318956042908,0.6498033459604667,0.9997733843092756,"[np.float64(0.5984950603120465), np.float64(0.6731065204354933), np.float64(0.6778084571338603)]",0.036331182055398606
300,binary,-1,gbdt,445,20,0.02605770830125854,68,cpu,42,27.46147358274595,0.18003540227577328,0.08894826035000977,0.9634289070923414,0.920139615799462,0.6524664788389464,0.9996676328141264,"[np.float64(0.6028365825538304), np.float64(0.6666674394374541), np.float64(0.6878954145255545)]",0.03614786010760778
