metric,mean,ci_low,ci_high
roc_auc,0.9191414618442473,0.9140780381470541,0.9235849272420126
pr_auc,0.5741819650289061,0.5590811945514073,0.5895667575665696
precision,0.40292493508967864,0.39241845599379266,0.41429370368649976
recall,0.6361825378612561,0.6222136200043134,0.649129596500083
f1,0.49335135770670246,0.48245071718237303,0.5033839435640632
custom_loss,1.285335074677414,1.2190609442205438,1.3431621905374742
