iterations,bootstrap_type,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,loss_function,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,Bernoulli,0.07831221061492909,10,7.825095202627402,0.6711160411797382,68,PRAUC,CPU,Logloss,42,27.46147358274595,0.6131192633664572,0.9490677688730121,"[np.float64(0.5843372769089679), np.float64(0.6104374683634546), np.float64(0.6445830448269488)]",0.024668227288496748
300,Bernoulli,0.03416288427652828,10,7.799108810378353,0.6159348530407243,91,PRAUC,CPU,Logloss,42,27.46147358274595,0.5875185393695479,0.824744815000296,"[np.float64(0.570648227173169), np.float64(0.5850103331621703), np.float64(0.6068970577733045)]",0.01490442336474591
300,Bernoulli,0.015712598802001303,10,1.5289641709749127,0.964960255295234,62,PRAUC,CPU,Logloss,42,27.46147358274595,0.569375457932321,0.7703630425090248,"[np.float64(0.5522001982682117), np.float64(0.5678101888542144), np.float64(0.5881159866745371)]",0.014704274087877613
300,Bernoulli,0.2962447488625128,9,6.936401885720029,0.6957909404180896,119,PRAUC,CPU,Logloss,42,27.46147358274595,0.5796164575951195,0.9026138786299854,"[np.float64(0.5742909928620799), np.float64(0.5715783981647865), np.float64(0.5929799817584922)]",0.00951410798224511
300,Bernoulli,0.031882970713252134,7,5.737965996695488,0.6722162328209389,78,PRAUC,CPU,Logloss,42,27.46147358274595,0.5578760014260048,0.6584338383480864,"[np.float64(0.5483372816636631), np.float64(0.5481070623226486), np.float64(0.5771836602917026)]",0.01365290001896703
300,Bernoulli,0.21623573962598538,9,6.26267064483345,0.9320468858857673,126,PRAUC,CPU,Logloss,42,27.46147358274595,0.5869136176894477,0.9202511756162366,"[np.float64(0.5794013810397397), np.float64(0.5738933746035014), np.float64(0.6074460974251022)]",0.014691756799800042
300,Bernoulli,0.07881998124670708,10,6.869813750208074,0.9191963497330056,123,PRAUC,CPU,Logloss,42,27.46147358274595,0.6202819195055945,0.9620523732915539,"[np.float64(0.5847800717205501), np.float64(0.6288954904519499), np.float64(0.6471701963442835)]",0.026188764969953166
300,Bernoulli,0.011371962902918932,7,1.1130070250005322,0.7036334700772416,98,PRAUC,CPU,Logloss,42,27.46147358274595,0.5156712150700153,0.5637934148134692,"[np.float64(0.5100807673655885), np.float64(0.5034252372480891), np.float64(0.5335076405963686)]",0.012901616874229195
300,Bernoulli,0.0625307068442103,5,1.1065513371153801,0.9764029385396362,57,PRAUC,CPU,Logloss,42,27.46147358274595,0.5586128970287612,0.676027117268403,"[np.float64(0.5459910318951673), np.float64(0.5472442529514538), np.float64(0.5826034062396624)]",0.01697156523723791
300,Bernoulli,0.10725618074335451,8,2.243272041510618,0.8354474057536796,65,PRAUC,CPU,Logloss,42,27.46147358274595,0.5966280230716975,0.8546996481229545,"[np.float64(0.5425047831362952), np.float64(0.6050694489612991), np.float64(0.6423098371174981)]",0.04118013641983986
300,Bernoulli,0.1340691472622684,5,9.94811081375735,0.8531573023988708,33,PRAUC,CPU,Logloss,42,27.46147358274595,0.5817538564166179,0.755138832508559,"[np.float64(0.561235043510428), np.float64(0.5632056876973135), np.float64(0.6208208380421125)]",0.027636240091865747
300,Bernoulli,0.07287719768107355,10,8.478858048840262,0.774335855048229,107,PRAUC,CPU,Logloss,42,27.46147358274595,0.6066552216522924,0.8955455252044063,"[np.float64(0.5535761074869039), np.float64(0.6248072934498724), np.float64(0.6415822640201007)]",0.03815227542226684
300,Bernoulli,0.036090166439969394,9,3.7601202076439852,0.8968563497704142,44,PRAUC,CPU,Logloss,42,27.46147358274595,0.5898149652120471,0.7988636586205341,"[np.float64(0.5711566196058886), np.float64(0.5839342786592909), np.float64(0.6143539973709617)]",0.01811887077411162
300,Bernoulli,0.10219518768938739,8,4.262597650101186,0.7676788846430537,78,PRAUC,CPU,Logloss,42,27.46147358274595,0.5889287622636634,0.8138932752421799,"[np.float64(0.5330531265260223), np.float64(0.593041691195089), np.float64(0.6406914690698788)]",0.04403930316352554
300,Bernoulli,0.1574237599668466,10,8.983260909242745,0.6096069676072187,110,PRAUC,CPU,Logloss,42,27.46147358274595,0.6193518292806389,0.9881480340127693,"[np.float64(0.5931460112246807), np.float64(0.6187639218613954), np.float64(0.6461455547558408)]",0.021640966244263597
300,Bernoulli,0.16278442194806084,6,9.941921154658706,0.6136175806279054,110,PRAUC,CPU,Logloss,42,27.46147358274595,0.5906235368554773,0.8243127856147517,"[np.float64(0.5637698426973787), np.float64(0.5829884226897999), np.float64(0.6251123451792534)]",0.02561831218649265
300,Bernoulli,0.1882923548501362,9,9.054404406418175,0.8930089600788121,127,PRAUC,CPU,Logloss,42,27.46147358274595,0.5810093148510512,0.8463876687195011,"[np.float64(0.5428133792253975), np.float64(0.5663053159210325), np.float64(0.6339092494067238)]",0.03861580056077008
300,Bernoulli,0.04375767710808331,8,7.067771721707404,0.747090139808272,112,PRAUC,CPU,Logloss,42,27.46147358274595,0.582917069882567,0.7595895277863652,"[np.float64(0.5682855326689524), np.float64(0.5780773584926756), np.float64(0.602388318486073)]",0.014336831469451522
300,Bernoulli,0.023353970806597093,10,4.735372780500584,0.8418729726904834,94,PRAUC,CPU,Logloss,42,27.46147358274595,0.5823862722771153,0.7935882717650252,"[np.float64(0.5614393578375737), np.float64(0.5859881240328656), np.float64(0.5997313349609066)]",0.015838747426406827
