n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.14049655605301237,6,0.683379967512382,0.7810482789357498,0.0012097557235481616,1.4988391124078122,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7550474037669823,0.9931427759908527,"[np.float64(0.6618845343573019), np.float64(0.8021974206677149), np.float64(0.80106025627593)]",0.06587773252117572
300,0.014730618331026174,4,0.5111770476761455,0.8629839097220771,0.24770834123768032,4.881266025929795,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.6159706291734907,0.7340532511963739,"[np.float64(0.4602516314422695), np.float64(0.6942230398599297), np.float64(0.6934372162182728)]",0.11011042660441986
300,0.0699656527064739,8,0.7094288417988868,0.8724865243565556,0.03126320626816258,1.4970375918861274,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7654969885488626,0.9971809437290791,"[np.float64(0.6837885854060703), np.float64(0.8156708068012012), np.float64(0.7970315734393163)]",0.05827551008321591
300,0.2629984640523432,3,0.7905531589160937,0.699971604475301,0.32493793532113563,4.666474055660097,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7360831211997207,0.9335309596560593,"[np.float64(0.6257451167369084), np.float64(0.7976350017326769), np.float64(0.7848692451295771)]",0.07819461855754145
300,0.23612915791457054,5,0.5268576029019469,0.5352890403402071,0.005713960183279761,4.875711360891318,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7525954366988471,0.974795656939973,"[np.float64(0.6703035016987937), np.float64(0.7929500180096809), np.float64(0.7945327903880666)]",0.058192772842454124
300,0.028681240322936327,6,0.7158926064293114,0.7721231031361224,0.009103809360875462,1.4874234437920437,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7471599580425017,0.9467823689485328,"[np.float64(0.6814603363753916), np.float64(0.7836188816590857), np.float64(0.7764006560930276)]",0.04655001547068605
300,0.28787061991625457,5,0.6574799793889066,0.7012704685006719,0.005303943838525623,4.012470180668652,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7485775230368116,0.9748768837482454,"[np.float64(0.6570966093582193), np.float64(0.7865572819532382), np.float64(0.8020786777989775)]",0.06499639276068879
300,0.19000484740580814,8,0.6433074474778848,0.8858648475583977,0.35920821286968374,0.8353275150915535,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7430585565997454,0.9952827205814145,"[np.float64(0.5972814773495716), np.float64(0.834130239415095), np.float64(0.7977639530345695)]",0.1041436326180056
300,0.08791316813418584,4,0.718515612848855,0.945179521048638,0.09998950755570503,3.64571726899189,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.687368831713159,0.9025084357819099,"[np.float64(0.51407689284214), np.float64(0.7757263012522179), np.float64(0.772303301045119)]",0.1225438732070061
300,0.2085421244588372,3,0.8240960650904363,0.8461472867327997,0.03268355939270924,2.7785398241690396,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7265381053776613,0.9434253419570681,"[np.float64(0.6218884371883083), np.float64(0.7848656494016697), np.float64(0.7728602295430058)]",0.07416062439328099
300,0.04442326543390216,8,0.9562165130908669,0.9915113645664518,0.04102377284125528,0.4670576488331686,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7582565455974386,0.9995830047417446,"[np.float64(0.6751845304757031), np.float64(0.8055861014536396), np.float64(0.7939990048629729)]",0.058930948146338966
300,0.04224686030949275,8,0.97693355117334,0.9961268000390188,0.0427316539233469,0.07446440681910504,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7714978308916026,0.9996872965700837,"[np.float64(0.7098485280979474), np.float64(0.8086124361947289), np.float64(0.7960325283821316)]",0.04389412201613636
300,0.05818849308202122,7,0.9763256421441765,0.971493445548681,0.06607388844420638,0.060805501979880286,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7126433104041846,0.9483693062766294,"[np.float64(0.5273291308419641), np.float64(0.8102988200083541), np.float64(0.8003019803622359)]",0.131100452734641
300,0.02482620394964564,7,0.8774519530697577,0.9145482227725243,0.013307404950209148,2.087229596228309,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7525939073551883,0.987861453417285,"[np.float64(0.6501267918367752), np.float64(0.8112753388421003), np.float64(0.796379591386689)]",0.07270994037984851
300,0.08220336239921203,8,0.8933561228902912,0.8292942091903922,0.790737163417105,1.0981470612522504,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.8068569335763898,0.9985390572357216,"[np.float64(0.7570830182776348), np.float64(0.8524880463910578), np.float64(0.8109997360604767)]",0.03905894653509723
300,0.11018798725188575,7,0.9074026961546353,0.6164158064743299,0.7688073113985411,0.012854168865874094,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7837054958942629,0.9962092618315888,"[np.float64(0.7147792862214261), np.float64(0.8169440414631396), np.float64(0.8193931599982227)]",0.04874844496868668
300,0.11247985813479185,7,0.8837664201312084,0.5535119625891023,0.8046264978748062,0.8894127241435583,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7975134677463607,0.9917192316235628,"[np.float64(0.7644123682615758), np.float64(0.8129889682525293), np.float64(0.8151390667249768)]",0.02342246530130883
300,0.1303884013073829,7,0.8751338865448346,0.5116893253733655,0.8235964586066452,2.498631640884512,hist,binary:logistic,aucpr,28.556556556556558,-1,42,0.7932466055203456,0.9920596717076654,"[np.float64(0.7455912421161011), np.float64(0.8153872383386496), np.float64(0.8187613361062861)]",0.0337255726892749
