n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.2548549645441765,14,0.9626274657877237,0.8469951294258129,0.0990007062551147,3.2153764245310623,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,5952.3335350322095,-1,42,0.5432886537915079,0.20711341119958435,"[np.float64(0.5651676950268291), np.float64(0.576121582863251), np.float64(0.5443875283110725), np.float64(0.5501344114471985), np.float64(0.4806320513091887)]",0.03325842880992595,215.81847268509992
500,0.031958097784360186,15,0.7442642130726096,0.5857008067151335,0.0970158188341661,1.8626470073135222,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,15754.603781005937,-1,42,0.45289473155630866,0.15283894557895966,"[np.float64(0.4723824441457555), np.float64(0.4695884089874798), np.float64(0.4553372986474187), np.float64(0.44889189932900114), np.float64(0.4182736066718879)]",0.01938587576686738,571.2271507912405
500,0.17166673409516445,12,0.5316124990830773,0.7687001479331641,0.023335598301312092,0.7187869444397704,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,20484.96345973518,-1,42,0.6401936427719592,0.2634140601184544,"[np.float64(0.6374633547472139), np.float64(0.6798818885137637), np.float64(0.6278072942023157), np.float64(0.6433334038905235), np.float64(0.6124822725059798)]",0.022422359802431593,742.7395492659005
500,0.05085528781753849,9,0.7032620860739252,0.6098320574804885,0.06621116958093479,3.6071208232155905,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,27366.300610384787,-1,42,0.5165673478539562,0.24456748238321807,"[np.float64(0.5456306158519162), np.float64(0.5422227396361404), np.float64(0.504445102978219), np.float64(0.4900831869271638), np.float64(0.5004550938763415)]",0.02285098248776778,992.2416420407468
500,0.28899714709113145,8,0.6011016274918108,0.9725740547822979,0.006143088362800818,4.054398513296528,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,8051.445954320531,-1,42,0.7592711942739376,0.4229391597892859,"[np.float64(0.7679151629324669), np.float64(0.7417740006561749), np.float64(0.756926952141058), np.float64(0.773257413796753), np.float64(0.756482441843236)]",0.010860542587778972,291.9276546821869
500,0.0758215787791285,12,0.5354065637793535,0.7105824210038425,0.0014132280031502707,4.727236506708067,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,10948.517793523899,-1,42,0.5324363310764346,0.2455162621444639,"[np.float64(0.5566374210208812), np.float64(0.547472139024416), np.float64(0.526204940414453), np.float64(0.5273691340516056), np.float64(0.5044980208708169)]",0.018203429169053667,396.9690835463544
500,0.010657524305581343,15,0.8355127605104531,0.5194386900944755,0.18089668295273548,2.5680724370492385,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,21550.59695981991,-1,42,0.5946548678780779,0.4971143973024824,"[np.float64(0.6054907024246722), np.float64(0.5952776572438536), np.float64(0.5937493385263425), np.float64(0.5989352920009313), np.float64(0.5798213491945897)]",0.008449597239242141,781.3770673210979
500,0.016619207610540074,13,0.7662303707781735,0.7361519340768079,0.017293290943055883,3.5793793807690206,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,23257.881688304456,-1,42,0.5274049419357408,0.3589871127699996,"[np.float64(0.5435245060167007), np.float64(0.5397567919396319), np.float64(0.5186270981944415), np.float64(0.536640348834748), np.float64(0.49847596469318206)]",0.016802604264316727,843.2794423092522
500,0.011483664609283547,14,0.8607346469546282,0.6385390058634048,0.1027470521036942,2.1722413822410394,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,13075.025099281378,-1,42,0.5448106458842066,0.41176031344241715,"[np.float64(0.5599712129710965), np.float64(0.5465937113042005), np.float64(0.5419003873589738), np.float64(0.5507059246872552), np.float64(0.5248819930995068)]",0.011605147438533959,474.0715436456107
500,0.14313111261161807,9,0.7838541370000818,0.7368605005588431,0.03349343787553926,3.4194273301936957,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,17941.25862982233,-1,42,0.5259295414020559,0.1933416133711929,"[np.float64(0.5503085080487263), np.float64(0.556446918623726), np.float64(0.5226700251889169), np.float64(0.529813940689626), np.float64(0.470408314459285)]",0.030443271743519414,650.5104280107636
500,0.03334876920509794,11,0.6776149159531095,0.522309072653852,0.5385563073579368,0.787629575144779,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,16871.865536818597,-1,42,0.49619616427372615,0.21664812906951783,"[np.float64(0.5086308169377798), np.float64(0.5374813466402786), np.float64(0.4760705289672544), np.float64(0.503979425523358), np.float64(0.45481870329995977)]",0.02841408629085169,611.7365954165839
500,0.032986536668472455,10,0.6643468114179383,0.503631374510516,0.9298987440471957,0.7952642120375353,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,15360.53611064066,-1,42,0.5288125029710764,0.3133022354161136,"[np.float64(0.5596007916432948), np.float64(0.5496205827256659), np.float64(0.5130495523146287), np.float64(0.5229028639163474), np.float64(0.4988887242554452)]",0.022626187846007357,556.9391270687344
500,0.026950886650184712,11,0.6253569935278357,0.5969619625605691,0.5712108143461768,1.4349462621816955,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,17298.43890605986,-1,42,0.5323368474545476,0.3099477782103869,"[np.float64(0.5333749616349339), np.float64(0.5697820864245875), np.float64(0.528903752936943), np.float64(0.5416569650530237), np.float64(0.48796647122325)]",0.026346174748900626,627.2032040157084
