n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.21716558943030423,11,0.9875881063093741,0.5872353370053338,0.24638717197353738,4.451811555451586,hist,binary:logistic,aucpr,105.96518305947262,-1,42,0.8725320671266086,0.9999376791760396,"[np.float64(0.8725339283816195), np.float64(0.8643482578751149), np.float64(0.8701866417690821), np.float64(0.8700872987659618), np.float64(0.8855042088412645)]",0.0070246581474000015,3.84206359255516
500,0.12835958724093266,8,0.884113901072251,0.741347789531511,0.10085928203360182,1.9832681406157682,hist,binary:logistic,aucpr,47.84329455160519,-1,42,0.8832885702453783,0.9999706638694814,"[np.float64(0.8792722041659929), np.float64(0.8726253623153348), np.float64(0.8832756863937244), np.float64(0.8834650148494336), np.float64(0.8978045835024064)]",0.008253255592953966,1.7346922341600473
500,0.2080171708449871,12,0.9287428820718592,0.9318778591157617,0.04829854816035646,3.960817490843054,hist,binary:logistic,aucpr,2477.9393554242547,-1,42,0.8629899042064174,0.9999985059971964,"[np.float64(0.8628681684898605), np.float64(0.853927415400677), np.float64(0.8633034168066189), np.float64(0.8613385942327426), np.float64(0.8735119261021884)]",0.006255902532705958,89.84461034424707
500,0.14583714915841411,10,0.705169494525584,0.9423381925981045,0.21548094432896378,2.6450753022275437,hist,binary:logistic,aucpr,595.5403899624628,-1,42,0.8721172684146714,0.9999982479662967,"[np.float64(0.8683920041669329), np.float64(0.8649374857972632), np.float64(0.87010187831513), np.float64(0.8700875560432548), np.float64(0.8870674177507764)]",0.007708636285161822,21.59297973266077
500,0.13368064922710154,14,0.6138836749629235,0.8803710833903635,0.058224580475544414,0.5801381943405676,hist,binary:logistic,aucpr,138.6768475145734,-1,42,0.8787831322991307,1.0,"[np.float64(0.8758716151356981), np.float64(0.8718907165678523), np.float64(0.8782924565577175), np.float64(0.8743754718891099), np.float64(0.8934854013452764)]",0.007639466930149864,5.028116326350616
500,0.17575022850553942,10,0.7046212785528186,0.8303233554742728,0.010859189622140027,2.448285423620595,hist,binary:logistic,aucpr,1428.6031954239504,-1,42,0.8632703926726654,0.9999999931379232,"[np.float64(0.8606811355540216), np.float64(0.8571955516970655), np.float64(0.8613912873705899), np.float64(0.859091062843578), np.float64(0.8779929258980715)]",0.007501450052290573,51.797997859974075
500,0.23555732925408487,9,0.6983575446753887,0.6972873450486596,0.04634591975650803,3.5172964668987827,hist,binary:logistic,aucpr,55.36251998478992,-1,42,0.8674441823668788,0.9999913178634608,"[np.float64(0.8633961158401509), np.float64(0.8608090420906526), np.float64(0.8640569278791368), np.float64(0.8680202885554196), np.float64(0.8809385374690342)]",0.007131829218626659,2.00732274775846
500,0.1251009980123756,14,0.9810667680986919,0.8023649827110226,0.6546597360773936,3.7951631588496837,hist,binary:logistic,aucpr,579.9237692198112,-1,42,0.8743004584890756,0.9999945524867085,"[np.float64(0.8751524848420245), np.float64(0.8648662298421653), np.float64(0.8736262060361477), np.float64(0.8703140017364964), np.float64(0.8875433699885441)]",0.0075026898891200405,21.026755542207493
500,0.01603215564735287,11,0.566962298286485,0.7812343164787305,0.1247626608976207,0.5302384498685186,hist,binary:logistic,aucpr,793.3863378144986,-1,42,0.7646216826786709,0.9304271538945208,"[np.float64(0.7524626857780811), np.float64(0.751552380558777), np.float64(0.7685588691345734), np.float64(0.7643799055343669), np.float64(0.7861545723875561)]",0.012632284798251512,28.766437006360274
500,0.035804535893215174,11,0.9208423367810115,0.704615135302979,0.007432930392559225,3.823871583312304,hist,binary:logistic,aucpr,760.3503864006487,-1,42,0.8648769795375012,0.9995969171949003,"[np.float64(0.8619096284229308), np.float64(0.8550355573358521), np.float64(0.8633333929284339), np.float64(0.8629455098187684), np.float64(0.8811608091815207)]",0.00868256996928647,27.56862634338679
500,0.06155922357443408,8,0.8283123668435985,0.5675984410160086,0.0018591442847949052,1.6291059028339654,hist,binary:logistic,aucpr,33.86703251856547,-1,42,0.8585025695740205,0.9916483135769963,"[np.float64(0.8559070483972553), np.float64(0.8483154646502867), np.float64(0.8563094151460829), np.float64(0.8559469854279259), np.float64(0.8760339342485517)]",0.00926502585997632,1.227943829006864
500,0.0742217096046117,15,0.5266069351801352,0.8830472729562064,0.01731843977141449,0.5764503441109151,hist,binary:logistic,aucpr,147.51759785275297,-1,42,0.8768389857337766,1.0,"[np.float64(0.8733774616808134), np.float64(0.8715459960520463), np.float64(0.8754906935711457), np.float64(0.8758500065338308), np.float64(0.887930770831047)]",0.005758846356657081,5.3486624154006925
500,0.1053387592705319,13,0.6196077976862173,0.9982477271295449,0.07034354372309026,1.3857289878483923,hist,binary:logistic,aucpr,218.31861674695352,-1,42,0.8746706056032314,1.0,"[np.float64(0.8706968790084895), np.float64(0.8657085026344179), np.float64(0.8708211645355725), np.float64(0.8758903553745393), np.float64(0.8902361264631379)]",0.008422603140971843,7.915751049188514
500,0.03351739279887243,15,0.8127925158204543,0.6543364434451671,0.7761658090183732,0.03190569379451702,hist,binary:logistic,aucpr,71.3278262848929,-1,42,0.890311576818506,1.0,"[np.float64(0.8894569564215478), np.float64(0.8829074332249408), np.float64(0.8900870020118319), np.float64(0.8874780522051825), np.float64(0.901628440229027)]",0.006191969176401337,2.586189506712582
