objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,252,19,0.2588905519603381,0.7946941292724135,0.603516101641411,10,81,8.096222324180713e-06,1.6288540113470731e-06,cpu,42,11913.518125691004,0.6680241283259745,0.47974469576238804,"[np.float64(0.6544709854265666), np.float64(0.7065839745150126), np.float64(0.6757403213174439), np.float64(0.6846622780094406), np.float64(0.618663082361408)]",0.029810836749280024,431.95786510625595
binary,-1,gbdt,254,19,0.28152964724385654,0.7939089673472749,0.6009910324158843,10,83,8.096618580098168e-06,1.0104582119497798e-06,cpu,42,10762.699673802377,0.6840688028274563,0.5059294513930589,"[np.float64(0.6623133341094543), np.float64(0.7131668906833745), np.float64(0.6854348792413691), np.float64(0.701521918591114), np.float64(0.6579069915119701)]",0.02149845074393077,390.2317287661675
binary,-1,gbdt,211,18,0.28176237167852936,0.8004338204910875,0.6038077541845772,7,76,2.738636432343561e-05,1.2235822177727433e-06,cpu,42,11516.595894211398,0.6780763559824632,0.5047027855505373,"[np.float64(0.6544498184935493), np.float64(0.7326933863917787), np.float64(0.6737929428698431), np.float64(0.67951865884893), np.float64(0.649926973308215)]",0.029509486253882482,417.56634129991625
binary,-1,gbdt,147,18,0.1669793928911159,0.7932887619751908,0.6963100143603109,10,97,1.1524308408067774e-07,1.7149205466513765e-06,cpu,42,21324.521312498997,0.8373713027605516,0.8081623325493658,"[np.float64(0.8287277614909988), np.float64(0.8467090710891445), np.float64(0.8484643227568105), np.float64(0.8245242681455454), np.float64(0.8384310903202591)]",0.009498729007032617,773.180063468922
binary,-1,gbdt,220,13,0.16610871130504948,0.8648210218454716,0.6893813422859247,7,67,4.992753981330051e-05,0.0006154839944079936,cpu,42,13737.409783321358,0.7379111745877357,0.632303299027083,"[np.float64(0.8128208113285426), np.float64(0.810968704689534), np.float64(0.8044472196939229), np.float64(0.8074212052579218), np.float64(0.4538979319687573)]",0.14203595884585304,498.088149905686
binary,-1,gbdt,161,17,0.11667162707743554,0.7357389158352425,0.7640130902163407,8,66,8.21815315154943,2.2183030536296192e-07,cpu,42,8773.567538325113,0.8297702764695526,0.8061503790910998,"[np.float64(0.8060473927630256), np.float64(0.8222400965212145), np.float64(0.8142158626674851), np.float64(0.8570158542006223), np.float64(0.8493321761954152)]",0.019931924327160032,318.1101890505287
binary,-1,gbdt,228,12,0.02295772632262359,0.7136433632296808,0.7571012410443906,10,93,9.411846661605186e-07,1.9741627675659532e-05,cpu,42,16266.72171426329,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,589.7954164201346
binary,-1,gbdt,179,20,0.20282916214918825,0.8396101912538776,0.6470187476890017,6,61,0.00010700406007493546,0.0007871774346003052,cpu,42,27146.964032884636,0.5886371551714069,0.2950985686303712,"[np.float64(0.5613258966842), np.float64(0.5874564754939833), np.float64(0.6324005672798086), np.float64(0.57956734331012), np.float64(0.5824354930889232)]",0.023593461737566084,984.2889819820555
binary,-1,gbdt,178,15,0.1883136330409746,0.9222306176051543,0.6540156900322996,6,61,0.00013173707589864508,0.04083386237145887,cpu,42,27510.670199418197,0.6919642301610555,0.5511326966959572,"[np.float64(0.8091377649835427), np.float64(0.5296072475578651), np.float64(0.788137925195267), np.float64(0.5471498423046801), np.float64(0.7857883707639227)]",0.12578790320966965,997.4761646063909
binary,-1,gbdt,116,14,0.10679655469146332,0.8531936652101453,0.6477985693145352,6,59,0.013373561624624084,8.935496186460485,cpu,42,21666.380349344206,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,785.5751174038713
