objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,67,17,0.1503658201221233,0.9838367829147475,0.9233758254138273,10,76,4.356786824970861e-07,1.6844485571278306e-06,cpu,42,19798.10179452651,0.8568894630397876,0.8323473017024527,"[np.float64(0.8525617280684116), np.float64(0.8584143850476785), np.float64(0.8594394936816037), np.float64(0.8544863789344453), np.float64(0.8595453294667993)]",0.002842033535421369,717.8354617078302
binary,-1,gbdt,251,20,0.2756679133699111,0.9987807989904747,0.8254024804456742,9,81,0.0006260439523117854,0.0006746661476687576,cpu,42,13702.62076838189,0.6430152262838209,0.41581859645047536,"[np.float64(0.6529893001153598), np.float64(0.663657434356049), np.float64(0.616207692144868), np.float64(0.6501598120356455), np.float64(0.6320618927671824)]",0.016824074477944765,496.8267770296087
binary,-1,gbdt,247,18,0.07725960529628745,0.8207175687312949,0.7834403950174735,8,83,0.0018651634262407252,0.0002568441276351558,cpu,42,12688.397434792832,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,460.05327811048323
binary,-1,gbdt,192,16,0.18024960316027025,0.9269401313427315,0.7267220251512554,9,100,0.8057601681439674,2.884002648811759e-06,cpu,42,12444.035551806275,0.48167771876869,0.22073601171277843,"[np.float64(0.49668208324954755), np.float64(0.4986400245536423), np.float64(0.49544906123658533), np.float64(0.4935863514171412), np.float64(0.42403107338653345)]",0.02887023345855233,451.1932557246025
binary,-1,gbdt,182,16,0.14174539488424662,0.9264669863233854,0.717068612801255,5,99,2.6046239665751165,4.611465328078935e-08,cpu,42,2904.37638275498,0.7704325442644906,0.7016258433580337,"[np.float64(0.776106766010139), np.float64(0.7770063606633717), np.float64(0.7736066718878988), np.float64(0.7531803653451304), np.float64(0.7722625574159134)]",0.00879174119540225,105.30627548670509
binary,-1,gbdt,114,15,0.07855909328342787,0.821239754971337,0.6892907011562742,8,89,0.5030956567276988,1.6289758105945321e-06,cpu,42,10221.990582729572,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,370.6268108771618
binary,-1,gbdt,189,13,0.18802648469442557,0.9344164739514286,0.6169704861643961,9,59,0.3960490770989709,1.5894496852604107e-05,cpu,42,6027.9382763400245,0.5279045210500083,0.23546142519750676,"[np.float64(0.5195847047742017), np.float64(0.5475356398234678), np.float64(0.5537434117223715), np.float64(0.530575958343035), np.float64(0.48808289058696525)]",0.023302992375593825,218.5597336881624
binary,-1,gbdt,228,10,0.10573583889227085,0.6559579949084217,0.7624549569148011,6,99,1.6658710649637285e-06,3.9654351625304757e-07,cpu,42,14846.254298863112,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,538.292403982012
binary,-1,gbdt,174,13,0.1987018808099042,0.9339272599466082,0.6275570529672283,9,56,0.44559489921684303,1.7900367498660838e-05,cpu,42,5819.255374101733,0.5341657086853729,0.2533676876610746,"[np.float64(0.5337559664292443), np.float64(0.5604898028300189), np.float64(0.5601888110407891), np.float64(0.5175793239210041), np.float64(0.49881463920580826)]",0.024062975503265607,210.99335237375936
binary,-1,gbdt,192,12,0.19092470876792506,0.9405739806661958,0.7069309834727655,9,66,0.2637739715857252,1.5173588000638014e-05,cpu,42,11543.702534608296,0.5148529131328494,0.22522765980594875,"[np.float64(0.5365288346545027), np.float64(0.5017198133076508), np.float64(0.534798806172343), np.float64(0.48791355333065217), np.float64(0.5133035581990982)]",0.018805808364637792,418.5491682358821
