objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,93,19,0.26815760380637826,0.8162709914618759,0.9938287656569306,10,12,0.003935983152168134,7.918504818551631,cpu,42,7414.959586670059,0.43354377385112564,0.11857685358996359,"[np.float64(0.4421348968641189), np.float64(0.47278461587308307), np.float64(0.43342929111191075), np.float64(0.43111148741612515), np.float64(0.3882585779903901)]",0.02709364931108856,268.8500641972531
binary,-1,gbdt,105,19,0.2585608303445622,0.80565303996339,0.9983556100943967,10,10,0.0055845556780211745,7.3481912164698615,cpu,42,2774.398800946688,0.4066595515280856,0.11638817286628009,"[np.float64(0.402753817985543), np.float64(0.42531776858192133), np.float64(0.4102830048896133), np.float64(0.41406134242109943), np.float64(0.3808818237622505)]",0.014803992634353504,100.59357532901535
binary,-1,gbdt,121,20,0.15141577099640155,0.802855417723744,0.9826573945077682,10,16,0.003459889982703883,7.948719320715972,cpu,42,3301.541015624667,0.35161879572942334,0.12982131045368286,"[np.float64(0.35822917438377766), np.float64(0.374104374146708), np.float64(0.34435789429121777), np.float64(0.3628579895434244), np.float64(0.31854454628198886)]",0.019090544709404897,119.70658823228621
binary,-1,gbdt,120,20,0.1362876515333718,0.8054848565472035,0.9891721283508383,10,15,0.005146279732806366,6.310930465103328,cpu,42,2790.260221287381,0.8471631606081125,0.8182934232334803,"[np.float64(0.8728502333654365), np.float64(0.8351836760612571), np.float64(0.8259213005101285), np.float64(0.8451093283661072), np.float64(0.8567512647376331)]",0.016435938336143534,101.16867541243602
binary,-1,gbdt,19,17,0.15382913528007364,0.7428819011629748,0.9546699600774026,8,10,0.0004269868888080975,0.02561331901504485,cpu,42,5083.542282050254,0.9149422430070316,0.9065516348884571,"[np.float64(0.9182533046874173), np.float64(0.9178828833596157), np.float64(0.9140401752640603), np.float64(0.9149821137523019), np.float64(0.9095527379717631)]",0.0031455548174840874,184.31801993035936
binary,-1,gbdt,191,20,0.11507002941442188,0.8494422235177757,0.9459176323423715,8,72,0.02043553509999581,1.4303102934401256e-05,cpu,42,3295.362778018551,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,119.4825789767245
binary,-1,gbdt,120,17,0.19471337226345334,0.7580179192927381,0.7726296183928532,10,41,2.1131564243185925e-05,1.5091677679558195e-05,cpu,42,6843.81339616956,0.4736702552390198,0.14369053551890734,"[np.float64(0.45765025876575616), np.float64(0.503667171145237), np.float64(0.48955400800118537), np.float64(0.4789492623245772), np.float64(0.43853057595834305)]",0.023114557440954104,248.14156428066303
binary,-1,gbdt,183,18,0.08144234491958226,0.8615195545628787,0.9517188317003398,6,61,0.0005369076804616393,0.036366475484308755,cpu,42,16308.543879644589,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,591.3117958037584
binary,-1,gbdt,116,17,0.19924939969173258,0.7676232889624355,0.8547124763218391,9,24,0.02014175205518288,5.7414012330173385,cpu,42,7144.618667132902,0.3815680549645145,0.1343929014303758,"[np.float64(0.39137659148877624), np.float64(0.41241652290791325), np.float64(0.365398048388121), np.float64(0.3938467074487226), np.float64(0.34480240458903966)]",0.02371405840527044,259.04809930140004
binary,-1,gbdt,211,17,0.10686237193125082,0.6994676167649381,0.8427321075949631,4,25,1.783038163186693e-05,0.11942622152203237,cpu,42,7587.970138242707,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,275.1230448323367
binary,-1,gbdt,159,18,0.058767138328346444,0.7625897124621316,0.743847470863849,8,76,0.027389306759516337,3.5254776644431985e-05,cpu,42,13575.41921116235,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,492.21472939472443
binary,-1,gbdt,115,19,0.20112702931243528,0.8452771961045601,0.9995789225741977,9,19,0.03833373545650733,7.3010492462209475,cpu,42,4787.3377614780875,0.366687667584523,0.10002235284787415,"[np.float64(0.3676696265094669), np.float64(0.377533417295501), np.float64(0.3709544271108947), np.float64(0.3769235653959317), np.float64(0.3403573016108207)]",0.013673781797981439,173.57829796147593
binary,-1,gbdt,122,20,0.19394426520618865,0.8507638691128429,0.9242775134706849,9,43,0.05533729908490464,2.1960959535284075,cpu,42,5437.906085953781,0.3845145353887516,0.12667537550037444,"[np.float64(0.38468784065532824), np.float64(0.4133584514271805), np.float64(0.3852528416908325), np.float64(0.3938996253413204), np.float64(0.3453739178290964)]",0.02214775148728217,197.16646911137923
binary,-1,gbdt,134,19,0.18612708994418842,0.7751188458607036,0.8641450679530702,9,19,0.0011383473077814874,1.7308750209529895,cpu,42,8741.46360046338,0.39847419326242894,0.12391678108102559,"[np.float64(0.4129033623673098), np.float64(0.42397366833532657), np.float64(0.38612069512943714), np.float64(0.39986876362635737), np.float64(0.3695044768537138)]",0.019246934101169125,316.9461711412972
binary,-1,gbdt,106,16,0.11277415027880584,0.8747575897191509,0.9672393000178334,7,29,0.04997313593390147,0.005850942030796507,cpu,42,4840.717842405999,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,175.51374184577205
binary,-1,gbdt,67,19,0.20152526171660878,0.8317682579689113,0.9262747947842399,9,38,0.00011564442047377415,0.16266656382360678,cpu,42,5667.482745070456,0.44833115538161705,0.1877587329979112,"[np.float64(0.4504005842073513), np.float64(0.461862478436187), np.float64(0.43492157568316997), np.float64(0.4062718286306966), np.float64(0.4881993099506805)]",0.027297079632973002,205.49041192189253
binary,-1,gbdt,167,16,0.13585163160031982,0.7068479544455216,0.8755616638608661,8,19,0.12758805779013763,2.462028672949137,cpu,42,11715.152252689553,0.9060605453798626,0.8968169007152451,"[np.float64(0.898335220718194), np.float64(0.9182109708213828), np.float64(0.9063247465232944), np.float64(0.9113413627415702), np.float64(0.8960904260948712)]",0.008181364095882616,424.7655564945061
binary,-1,gbdt,137,18,0.06645332198941048,0.9977234178984582,0.8148163572896621,9,24,0.002069167345134548,0.05502930086365866,cpu,42,17644.394570998167,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,639.7467926409618
binary,-1,gbdt,214,20,0.2178638931053749,0.776075082334571,0.9713039964846059,6,19,3.740097887770915,9.747213733475684,cpu,42,8261.235940486642,0.3714205962714188,0.10704821240946856,"[np.float64(0.36523542921248425), np.float64(0.40246806438981025), np.float64(0.3674830133564761), np.float64(0.38095590881188746), np.float64(0.34096056558643606)]",0.020181386383972835,299.5341764156424
binary,-1,gbdt,220,20,0.29490181562942325,0.7325950585412203,0.9752397498851619,5,47,5.044206535409715,1.182408742731568e-06,cpu,42,9225.961276657295,0.5867933530689472,0.3102557691549865,"[np.float64(0.5876681448241557), np.float64(0.628541492480447), np.float64(0.5642317380352645), np.float64(0.604565755773342), np.float64(0.5489596342315264)]",0.028284085478662,334.51298722783645
