objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,84,17,0.019180233536412083,0.8060008458455938,0.6440933275311443,7,57,1.360122991133248,2.3519325361833926e-07,cpu,42,59.07405885468759,0.35337963868195343,0.36134757377464677,"[np.float64(0.3355695517639093), np.float64(0.33607076328074525), np.float64(0.37157312701603834), np.float64(0.33739212411690617), np.float64(0.386292627232168)]",0.02138534460194399,2.1418949530118008
binary,-1,gbdt,46,20,0.024518128637014677,0.6262784467634843,0.8375630599146112,7,95,0.0014755451554408566,3.7659301913190425e-05,cpu,42,138.4522032919323,0.20530247041208685,0.207559884822596,"[np.float64(0.2205375387602471), np.float64(0.1799470143984867), np.float64(0.21531716905348616), np.float64(0.22015730525987337), np.float64(0.19055332458834084)]",0.016813709091059642,5.0199712227970945
binary,-1,gbdt,110,18,0.296063634029193,0.9145711066007095,0.7555473727470883,5,37,0.018345943664532755,0.002563659071952721,cpu,42,99.84740591997063,0.7859935871934514,0.9766261078115239,"[np.float64(0.7266388716502478), np.float64(0.8372378850840088), np.float64(0.8117168156048872), np.float64(0.8476600333317545), np.float64(0.7067143302963583)]",0.05813535233728479,3.6202465000309596
binary,-1,gbdt,181,14,0.21829801727919668,0.8932064636798008,0.9176444897415205,4,19,3.313427442247145e-08,0.445756611583718,cpu,42,90.0910839831475,0.8800746400610191,0.999999997712987,"[np.float64(0.8776855733618653), np.float64(0.8700786537733716), np.float64(0.8783340000113065), np.float64(0.8804977430557228), np.float64(0.8937772301028295)]",0.0077019114424479816,3.266503806172002
binary,-1,gbdt,233,19,0.12081624693595755,0.9811786850974844,0.6725586531463258,6,82,0.00498204888771506,1.286693143522329,cpu,42,274.9503173339699,0.8809054372769941,0.9999999839859782,"[np.float64(0.8816905883670112), np.float64(0.8772320182259238), np.float64(0.8734568765982409), np.float64(0.8773521126292736), np.float64(0.894795590564521)]",0.0074182747367171715,9.969091483543663
binary,-1,gbdt,228,10,0.06349902606443475,0.6104083606401446,0.7937011395366129,8,99,4.924674803366392,0.048226821761286114,cpu,42,110.70904029916818,0.29973360570629703,0.30764769604957093,"[np.float64(0.3041285588899131), np.float64(0.3161217870997029), np.float64(0.32406506001430213), np.float64(0.289571384305587), np.float64(0.2647812382219799)]",0.020999269073792494,4.0140653827911486
binary,-1,gbdt,105,15,0.23947376829409756,0.6899835006841257,0.8718990810255132,3,87,1.1135619540509023,9.244895857571446e-06,cpu,42,295.34918077584746,0.8771698386549204,0.9999999965689617,"[np.float64(0.8757572648140226), np.float64(0.8719922210106023), np.float64(0.8758833000452118), np.float64(0.8721878413769081), np.float64(0.8900285660278574)]",0.006642671713258995,10.708709236249804
binary,-1,gbdt,35,14,0.010833098668712831,0.9630413880563259,0.6611820864847412,6,24,0.003913418833425924,0.37470332570244724,cpu,42,2253.937224507925,0.07627072076210165,0.07635913846720457,"[np.float64(0.0762070570153148), np.float64(0.07714959609535212), np.float64(0.07730990012501227), np.float64(0.0744753029795491), np.float64(0.07621174759527997)]",0.001008302684778857,81.7227876190848
binary,-1,gbdt,192,13,0.015489249485455962,0.9272257772265218,0.6663091957709872,9,59,0.05843579169531663,2.3450338754698318e-05,cpu,42,2056.3465700180445,0.20056016169093685,0.20445708696543025,"[np.float64(0.1927529103450409), np.float64(0.20445711400387906), np.float64(0.19752991585229165), np.float64(0.20485708188833435), np.float64(0.20320378636513844)]",0.004706890169757866,74.55858671907181
binary,-1,gbdt,113,15,0.030868128471935843,0.8886524641898201,0.7502412134692599,3,48,4.010411482706052,1.712344846269999,cpu,42,63.34172414847206,0.33494132555719025,0.34520528343523676,"[np.float64(0.31713050893481953), np.float64(0.31860393485789196), np.float64(0.3565546941954833), np.float64(0.3580190166795925), np.float64(0.3243984731181639)]",0.018411978669355848,2.296631074604286
binary,-1,gbdt,254,20,0.10433489638723463,0.7912226148359329,0.966107928376415,1,77,5.570712152804186e-06,0.001247466512673657,cpu,42,590.5279580648114,0.18742119207250957,0.19018338662567374,"[np.float64(0.19036782874869904), np.float64(0.17465456468006996), np.float64(0.190953880022832), np.float64(0.20131656247344742), np.float64(0.17981312443749947)]",0.00932859409076583,21.411240018274395
binary,-1,gbdt,170,12,0.13170866758041375,0.9982417584616016,0.9892774599770161,4,13,2.461006698576545e-08,6.138875912782997,cpu,42,321.4488124009643,0.46587192111674575,0.5112846931108858,"[np.float64(0.17768279311902505), np.float64(0.8819698654958874), np.float64(0.8907169537161812), np.float64(0.19280893010514644), np.float64(0.18618106314748847)]",0.3433581650780506,11.655024257379745
binary,-1,gbdt,195,17,0.1586084788747484,0.8302580891103262,0.9106517828117437,10,70,9.258041802791702e-06,0.05705456548971955,cpu,42,775.3561937622169,0.8869237547171289,0.9999999484845962,"[np.float64(0.8876100238818185), np.float64(0.8785875813937974), np.float64(0.8838278168146352), np.float64(0.8847984283060301), np.float64(0.8997949231893639)]",0.007067270657523957,28.112703789168386
binary,-1,gbdt,210,18,0.09706451764992043,0.8066846182988315,0.7276268570136457,10,72,1.5968425802849506e-05,0.023103774501187842,cpu,42,695.8466727015459,0.18894808910053568,0.1916459732106617,"[np.float64(0.17143759362779332), np.float64(0.20649652871262086), np.float64(0.19404316663247276), np.float64(0.19444164147916906), np.float64(0.1783215150506225)]",0.012519011089950021,25.229864093065075
