n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.14526129591179257,10,0.9751566684940548,0.745788789898769,0.20770973488503774,2.967993694922834,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,21101.43582930377,-1,42,0.5311027798193784,0.16757018151462255,"[np.float64(0.5341052208240287), np.float64(0.5796247102776043), np.float64(0.5266388671337553), np.float64(0.5373706157525983), np.float64(0.477774485108905)]",0.03245461966456254,765.0914763663931
500,0.027539009094511326,12,0.6479460546537782,0.8935328190642928,0.0021867247830934496,1.5481831450953836,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,4612.736804293633,-1,42,0.5124736569374284,0.2455877268072308,"[np.float64(0.5324224496491581), np.float64(0.537830601035063), np.float64(0.4991744808754736), np.float64(0.5184048430455306), np.float64(0.4745359100819169)]",0.02320451953251698,167.24765273013446
500,0.020706474686186346,9,0.7908362167290051,0.5380842046899523,0.0025566982445281165,2.9849564745645214,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,9376.700067107055,-1,42,0.6295784160068497,0.5380515055787903,"[np.float64(0.6397705504460931), np.float64(0.6291553335379471), np.float64(0.6230129331329509), np.float64(0.6412696060792075), np.float64(0.61468365683805)]",0.010056857805250114,339.9784429752
500,0.03822155462786616,10,0.9513516491619365,0.6949068354846106,0.2990342830765693,2.802354041793982,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,16711.95390166224,-1,42,0.48605924728945726,0.1958948703286548,"[np.float64(0.5153936520367881), np.float64(0.5144093896514864), np.float64(0.48344728319539404), np.float64(0.4807273035158648), np.float64(0.43631860804775313)]",0.028891594095287753,605.9385525715545
500,0.1031166700131694,11,0.7491235949630464,0.8916492443568586,0.0048371943778950455,4.029915960986642,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,19970.59870740357,-1,42,0.5736846018477665,0.21233271730347808,"[np.float64(0.5749362346142856), np.float64(0.6086128250447151), np.float64(0.5485786254048218), np.float64(0.588849141671782), np.float64(0.547446182503228)]",0.023538374333015376,724.0898189378003
500,0.010858637640552914,15,0.649703406072635,0.5637413823790138,0.22732182348720917,0.9075482215669961,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,7708.111706064058,-1,42,0.5662444065000087,0.40723744212924745,"[np.float64(0.5718141119942426), np.float64(0.5832230888905352), np.float64(0.5628347056706814), np.float64(0.5684651694430921), np.float64(0.5448849565014923)]",0.012586351552732708,279.4791128383707
500,0.014610905639654689,14,0.5736588058854963,0.660466547021958,0.17971160983452372,1.9382552743386017,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,9149.165432938391,-1,42,0.542662201510891,0.33291509886303233,"[np.float64(0.5509964333717866), np.float64(0.5451437763925197), np.float64(0.5452236310141185), np.float64(0.5572994941049467), np.float64(0.5146476726710836)]",0.014705391639155364,331.72853948101044
500,0.039793887848671654,8,0.6562896313615387,0.5859432089464243,0.030970202709985215,2.688917666286618,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,13076.482379623174,-1,42,0.5914183975144156,0.4360743992865432,"[np.float64(0.6017970726131637), np.float64(0.6046651920369998), np.float64(0.5888173909362233), np.float64(0.5864784200833986), np.float64(0.5753339119022924)]",0.010705827866861061,474.12438141348593
500,0.07249234485388714,11,0.8565519480962887,0.8995746012715103,0.321040338742094,4.444599184510591,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,23772.118662166253,-1,42,0.5116819950935705,0.15846517565245696,"[np.float64(0.5325282843142443), np.float64(0.5425296601648905), np.float64(0.5115255170078107), np.float64(0.5143513324725356), np.float64(0.45747518150837163)]",0.029433568255034508,861.9245396721404
500,0.026878343770731103,13,0.5022545260562138,0.6064683452306773,0.046615349740536854,1.203033651396463,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,14031.121911962471,-1,42,0.5298222191276236,0.2359958810880492,"[np.float64(0.5463397081079937), np.float64(0.5426778286960111), np.float64(0.5286814977880321), np.float64(0.5272527146878903), np.float64(0.5041593463581906)]",0.014863248478121996,508.73750324574064
500,0.21097140075767185,8,0.974145181041171,0.7702769066338344,0.7448507773349251,0.09890064261833764,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,26270.762982328968,-1,42,0.5557412675232133,0.1641088137113978,"[np.float64(0.5764708372580355), np.float64(0.57651317112407), np.float64(0.5627394534640052), np.float64(0.5649725885316343), np.float64(0.498010287238321)]",0.02942191366743901,952.5198663263111
500,0.07440066290151985,11,0.8694714500303424,0.9629924740379581,0.6232630588686688,4.959997788603209,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,20074.282823809706,-1,42,0.5113327394218612,0.14635815136942562,"[np.float64(0.5273635526580376), np.float64(0.5465513774381661), np.float64(0.5027834811506466), np.float64(0.515325021696336), np.float64(0.46464026416611987)]",0.027446510951272898,727.8491760895422
500,0.04775807721497009,10,0.8995997133637665,0.7762949935423522,0.9941364235869758,4.958969206770009,hist,binary:logistic,<function eval_function at 0x00000236DCB45120>,17069.107274820446,-1,42,0.4959167169168131,0.17117758520945922,"[np.float64(0.530834929672865), np.float64(0.5345920602834252), np.float64(0.4927714158711343), np.float64(0.4850030692377707), np.float64(0.4363821095188705)]",0.035744744701730995,618.888145375063
