n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.17839870203787714,9,0.910349084803903,0.6767726104593152,0.8803190674496976,4.156305845338607,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5840128052876624,0.9998618464457154,"[np.float64(0.5173740397321642), np.float64(0.5948308853577675), np.float64(0.6398334907730557)]",0.05057570187096783
300,0.07407544138719709,10,0.9142441136047086,0.7613310769340654,0.0028152941638947323,0.6325381252600942,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.57096679325493,0.9938854174031638,"[np.float64(0.4949145125108498), np.float64(0.5998214862464497), np.float64(0.6181643810074905)]",0.05429596364271135
300,0.034676652593493305,11,0.7766826859000451,0.8582826358614426,0.00647613391487184,2.0147581449883245,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5702258515406841,0.9951369183084391,"[np.float64(0.4975387396996112), np.float64(0.5882647799938747), np.float64(0.6248740349285664)]",0.05352645176337766
300,0.06400198037160036,14,0.9640270941680923,0.6549491124069561,0.6649106867884225,2.1684446688367345,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.6137000475205104,0.9999930301545198,"[np.float64(0.5543306716626193), np.float64(0.6275724519898218), np.float64(0.6591970189090903)]",0.04392091681286937
300,0.041637211821953485,11,0.8828897921268632,0.8220412079971184,0.004309114960099514,4.6172573141445605,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5820147753582029,0.9965196466568186,"[np.float64(0.5179831026717334), np.float64(0.5961464787880552), np.float64(0.6319147446148203)]",0.04757368698719852
300,0.2913678630536453,9,0.9932529356162325,0.581334844658238,0.004322113599784871,1.243044887692627,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5609866711190028,0.9837531750853131,"[np.float64(0.5372069440475018), np.float64(0.550769545330605), np.float64(0.5949835239789015)]",0.024668813532803088
300,0.14818101382153276,14,0.916247133157106,0.9881378991273011,0.004412437166968329,1.5475586491192128,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.6000456800105458,0.9999983406349052,"[np.float64(0.534263250163808), np.float64(0.615052223862308), np.float64(0.6508215660055214)]",0.0487535128084483
300,0.10418366550773207,13,0.5891481290210074,0.945633850672893,0.0036944296807183237,3.2760663036420636,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5805575282542702,0.9999748995447066,"[np.float64(0.49275696062478735), np.float64(0.6061684989083048), np.float64(0.6427471252297186)]",0.06385506366209315
300,0.011080536035772352,12,0.9314117295664601,0.7105292136313813,0.00402678899624162,3.2027353643409735,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5089157107720075,0.9296794976145315,"[np.float64(0.45520586606269714), np.float64(0.475797039197705), np.float64(0.5957442270556204)]",0.06196984499350839
300,0.03329583365239507,9,0.6255671695041034,0.8371731252290513,0.001403466678415141,0.8889355783412772,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5464358870694718,0.9536364757952515,"[np.float64(0.4663419070418261), np.float64(0.5650257316937858), np.float64(0.6079400224728032)]",0.05928289981531034
300,0.01473843661279892,15,0.7596553967693431,0.5332555761980213,0.6545558708268929,2.72177795721084,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.49367666508012203,0.9442977625000095,"[np.float64(0.44255235285686956), np.float64(0.5221661593713506), np.float64(0.5163114830121458)]",0.036229277148398506
300,0.15218172303801647,15,0.8353545381673858,0.6300757959196235,0.10140007287410176,1.941342798331089,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.6014464166600952,0.9999965524543203,"[np.float64(0.5248252333724786), np.float64(0.6162205071022726), np.float64(0.6632935095055346)]",0.05748664299997748
300,0.0715588865255031,15,0.8127489537346795,0.6281137297654318,0.18837425693140736,2.2038777844051918,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.6133334049028827,0.999990758577146,"[np.float64(0.5396840157880235), np.float64(0.6286375609609025), np.float64(0.6716786379597219)]",0.0549624597038653
300,0.06385319717668322,13,0.6967592750170988,0.6239725379472628,0.20365559569396705,0.1983975475862252,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5303592482575109,0.9819972384224407,"[np.float64(0.45630555362263847), np.float64(0.5547189554986927), np.float64(0.5800532356512014)]",0.053375516887537125
300,0.02383656772138995,14,0.5004386354167748,0.5357504329375526,0.20214597993514608,2.649511818970421,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5175451032992032,0.9237244035763724,"[np.float64(0.44992612089825246), np.float64(0.5178293777497753), np.float64(0.5848798112495818)]",0.05509498007279825
300,0.08839881852565233,14,0.995889326264133,0.751213483513625,0.0317871682226156,3.5161236340325885,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5916439268005211,0.9999405858406282,"[np.float64(0.5232231232949957), np.float64(0.6100059873099302), np.float64(0.6417026697966376)]",0.05008143158511667
300,0.051101951714849964,15,0.8199869004803949,0.6570673077149388,0.41981213544173646,2.0023910538175116,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5762730382203106,0.9885569847492546,"[np.float64(0.5520425044686825), np.float64(0.5178699093487611), np.float64(0.6589067008434883)]",0.06007319542690336
300,0.021976111859244786,13,0.7085937485889173,0.7181472470749194,0.044762699129279306,2.182265565460181,hist,binary:logistic,aucpr,27.46147358274595,-1,42,0.5432833364392636,0.9863934813519938,"[np.float64(0.451072150259959), np.float64(0.5824842817650424), np.float64(0.5962935772927892)]",0.06544642237835431
