iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.013684350355707857,16,1.013566155557677,0.7108996811629348,254,Recall,CPU,False,3702.8214204419473,42,0.9648415002812705,0.9648690183367803,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9645979298520416), np.float64(0.964661431323159), np.float64(0.9649260207861482)]",0.00017685921386010765,134.25612978207025
500,0.015457849180224656,16,1.1886425790033857,0.6855393165727224,242,Recall,CPU,False,4578.3377040296655,42,0.9649409859193543,0.9649446905213539,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9650106894143048)]",0.00013977739620239712,166.00041729935464
500,0.02153450753577414,16,1.1537290804643985,0.701472630563703,252,Recall,CPU,False,2834.4805249558385,42,0.9647631818002257,0.9648034004957948,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9646190970090807), np.float64(0.9642486717608958), np.float64(0.9649260207861482)]",0.0002949184536954028,102.77200599585001
500,0.025681357486902787,15,3.9440456611420807,0.6443653213056639,208,Recall,CPU,False,7690.40602773615,42,0.9649367524879466,0.9649065898417042,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9648731028935503), np.float64(0.9647990178439134)]",8.584856644365616e-05,278.8371440320037
500,0.023144871506095063,12,2.169946710297452,0.7588524370301497,215,Recall,CPU,False,26510.748586319038,42,0.9649071184680917,0.9649081773700814,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9648413521579916)]",0.0001392995982517183,961.2212144975317
500,0.019477454540587802,15,4.567118928226872,0.7750897300530262,176,Recall,CPU,False,6137.990960248316,42,0.9649769700863209,0.9649748535605183,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9648413521579916), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",6.780916639151365e-05,222.55000103729458
500,0.03785703206562956,16,2.538929618644214,0.6262731531360266,220,Recall,CPU,False,9418.276109528315,42,0.9649325190565387,0.9649335778227144,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649683551002265)]",0.0001365435157517326,341.48589848367203
500,0.1389737960645018,14,3.1498871740050998,0.6795183299714594,188,Recall,CPU,False,2775.9125057942947,42,0.9648669010489348,0.9648716641880059,"[np.float64(0.9649263919904325), np.float64(0.9650110597225016), np.float64(0.9646296805876002), np.float64(0.9649683551002265), np.float64(0.9647990178439134)]",0.00013819949103239715,100.64845892489986
500,0.02802099556861138,12,1.626708205956557,0.6212210153927258,254,Recall,CPU,False,6370.459834762374,42,0.9648415002812705,0.9648690183367803,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9645979298520416), np.float64(0.964661431323159), np.float64(0.9649260207861482)]",0.00017685921386010765,230.9788091928135
500,0.018075447319282456,15,5.185922986071576,0.7541747956474544,162,Recall,CPU,False,22450.676467066736,42,0.9649515694978739,0.9649960206069459,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9648731028935503), np.float64(0.9649577715217069), np.float64(0.964904853629109)]",5.559859555897395e-05,814.0119630986773
500,0.04760564560888288,14,3.32752931043259,0.7086149394095961,232,Recall,CPU,False,10351.33738467324,42,0.9649367524879466,0.9649912580204146,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649895222572656)]",0.00013791025460618793,375.31664034956776
500,0.011676236627612873,16,1.40229952918348,0.719738747713683,245,Recall,CPU,False,3321.372001888826,42,0.964924052193723,0.9649790869695238,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649260207861482)]",0.00013536633638419458,120.42561601226207
500,0.015396472929666609,16,1.0370814933031494,0.8010979824234619,252,Recall,CPU,False,5907.153394197922,42,0.9648457337126782,0.9648721933921344,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9646190970090807), np.float64(0.964661431323159), np.float64(0.9649260207861482)]",0.00017113910097617504,214.18034052513843
500,0.014084772844014815,15,2.1100164783501087,0.6621595979725627,198,Recall,CPU,False,4701.577580721008,42,0.9649515696546892,0.9649769702398185,"[np.float64(0.9649369754569411), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9650106894143048), np.float64(0.9647990178439134)]",8.108639910563193e-05,170.46882314470713
500,0.02257860069607472,16,1.00372365297279,0.7255807980815114,226,Recall,CPU,False,2945.9398913877944,42,0.9647589483688177,0.9647425452413405,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9642486717608958), np.float64(0.964513261223885)]",0.00031976185296967694,106.81327654767964
500,0.03043454966412905,15,2.809930842951662,0.6045576129375343,225,Recall,CPU,False,6644.441365744218,42,0.9649409859193543,0.9649452196974796,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9650106894143048)]",0.00013977739620239712,240.91277462207213
500,0.01993047533245468,12,1.8226005842960034,0.7325844809588842,156,Recall,CPU,False,8241.374616565688,42,0.9649875536648403,0.9649859662605579,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649471879431873), np.float64(0.9650106894143048), np.float64(0.9649577715217069)]",2.883296700311582e-05,298.8140486592093
500,0.03622861148973576,16,3.4323224372882617,0.7873974240738231,198,Recall,CPU,False,2952.911725410422,42,0.9649515696546892,0.9649769702398185,"[np.float64(0.9649369754569411), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9650106894143048), np.float64(0.9647990178439134)]",8.108639910563193e-05,107.06605985723748
500,0.022096478055695947,14,1.842372859025788,0.8767462986416894,88,Recall,CPU,False,10527.38828322083,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,381.699857253621
500,0.045102937354178106,11,6.662524319968422,0.6817262239957383,134,Recall,CPU,False,4631.155917118149,42,0.9648859513110526,0.9649483947556339,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9647249327942764), np.float64(0.9646720149016785)]",0.00015398673555484945,167.91548909625973
