n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,234,16,0.08505885255688703,0.9313900264081485,0.8578069970308327,4,88,2.5070365978910153e-07,0.08437308839807192,cpu,42,27.580278281911674,0.4062298971902602,0.4298308200277421,"[np.float64(0.38753600954490586), np.float64(0.4137151155519309), np.float64(0.4174385664739436)]",0.013305690465987504
300,binary,-1,gbdt,160,10,0.17111653580101316,0.8557907471220237,0.9313189941522766,9,72,0.0004067895057187795,0.00014341821080418777,cpu,42,27.580278281911674,0.8611007035721042,0.9999994118920346,"[np.float64(0.8526517010684042), np.float64(0.8622629649432674), np.float64(0.8683874447046415)]",0.006476446843113853
300,binary,-1,gbdt,224,19,0.09853299635290254,0.7137972355350897,0.7279486337627584,9,91,2.765409716356277e-07,2.015314272827495e-06,cpu,42,27.580278281911674,0.40899356206100657,0.4299032054856234,"[np.float64(0.4068523640164692), np.float64(0.4137440177961444), np.float64(0.4063843043704061)]",0.0033645100908053036
300,binary,-1,gbdt,106,19,0.055689971685828586,0.9534173238494517,0.8463117696932871,7,92,1.4778070864359245e-05,0.0020190260120758604,cpu,42,27.580278281911674,0.3092546950273832,0.3164117903106539,"[np.float64(0.2950253217613368), np.float64(0.31799154407242824), np.float64(0.3147472192483845)]",0.010148487852855503
300,binary,-1,gbdt,194,20,0.12532186505992543,0.9720489678458748,0.7798509490815342,9,70,1.0510127118333064e-08,1.4793965563729671e-05,cpu,42,27.580278281911674,0.8700537625608694,0.9999999917677491,"[np.float64(0.8669192198492973), np.float64(0.8691514723592868), np.float64(0.8740905954740241)]",0.0029964148348357285
300,binary,-1,gbdt,163,20,0.17422831371392336,0.8805898982016896,0.7964839094275815,9,95,1.2213308257467327e-07,1.9776161150436138e-06,cpu,42,27.580278281911674,0.8623057022926591,0.9999999780508148,"[np.float64(0.8593420719555203), np.float64(0.8610773367737742), np.float64(0.8664976981486829)]",0.003047666641881737
300,binary,-1,gbdt,196,19,0.09987535334210097,0.9429377866170697,0.8267484983141752,10,81,1.7059943150720758e-06,5.965415701038907e-05,cpu,42,27.580278281911674,0.405167406937847,0.42557954050614066,"[np.float64(0.3881952639981386), np.float64(0.409783069157077), np.float64(0.4175238876583253)]",0.012410218766316115
300,binary,-1,gbdt,170,18,0.05639490435919718,0.9988281244227705,0.9040882473082187,8,100,1.0969530165056174e-08,7.021731299757549e-06,cpu,42,27.580278281911674,0.4246099095047466,0.4494553257676961,"[np.float64(0.4418642828754542), np.float64(0.37719137741578446), np.float64(0.454774068223001)]",0.03394165119273446
300,binary,-1,gbdt,245,17,0.1323991756910276,0.9254301852746839,0.845658674289907,7,73,7.490872485911451e-08,2.0677218760574165e-07,cpu,42,27.580278281911674,0.8680281657557752,1.0,"[np.float64(0.8605876636262505), np.float64(0.8698396634412945), np.float64(0.8736571701997808)]",0.0054872059324316295
300,binary,-1,gbdt,192,20,0.10002034019341834,0.8742130017911731,0.7390225305724764,9,86,1.386992288199098e-06,4.23366805245122e-06,cpu,42,27.580278281911674,0.3831149303777652,0.40307435087984356,"[np.float64(0.4029897903409832), np.float64(0.33622490540032396), np.float64(0.4101300953919883)]",0.03328414858802056
300,binary,-1,gbdt,229,19,0.1705645525723232,0.9623749335372331,0.7943505600628332,5,65,7.41537131302696e-08,4.601470925276398e-07,cpu,42,27.580278281911674,0.8608986559066029,1.0,"[np.float64(0.8570496219912257), np.float64(0.8618308770675835), np.float64(0.8638154686609993)]",0.0028397121344081004
300,binary,-1,gbdt,113,16,0.06920274075790955,0.9756567864999647,0.6048681659256496,10,94,0.00027647444698271036,5.6524027175673966e-05,cpu,42,27.580278281911674,0.3146935560333905,0.32550637499617274,"[np.float64(0.3181357275150999), np.float64(0.3228629229896767), np.float64(0.3030820175953949)]",0.008434352887112017
300,binary,-1,gbdt,256,18,0.03710332067074864,0.8313476303242625,0.8899452039136163,1,77,3.5033706374112488e-06,5.461827376548788e-07,cpu,42,27.580278281911674,0.5677218065027319,0.6247014648121242,"[np.float64(0.5663803332577545), np.float64(0.5774969301940448), np.float64(0.5592881560563963)]",0.007493976547833474
