n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.04457183499703326,10,0.5762453437505196,0.5744359819802392,0.17712634912617298,0.0601633036146112,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,26161.571448298942,-1,42,0.5370462893048612,0.3320352160033676,"[np.float64(0.6509466910791961), np.float64(0.5705970133457513), np.float64(0.4858391719408166), np.float64(0.5098321444446796), np.float64(0.46801642571386237)]",0.06667361280839786,948.5608223705567
500,0.05323272319477674,10,0.5600863513668303,0.6240011725308152,0.13799685891142546,0.02756651014766351,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,9537.749288972003,-1,42,0.5137182591351261,0.284604484058935,"[np.float64(0.5350259824102787), np.float64(0.5478108099526919), np.float64(0.5202781364434943), np.float64(0.4774993120673962), np.float64(0.48797705480176956)]",0.02695839316408255,345.81773220276995
500,0.09138366967803944,10,0.9963809505453718,0.6506549738354094,0.08457720813314765,3.0414503402135415,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,8915.57057880289,-1,42,0.4231126260136923,0.15382374097673085,"[np.float64(0.4396477822345931), np.float64(0.4624445690941611), np.float64(0.42426391211396397), np.float64(0.4120187117668226), np.float64(0.3771881548589209)]",0.02847409553113792,323.25890579030533
500,0.07723989203446799,9,0.9681916869621167,0.6452618100110394,0.0624981953367146,2.8718963259704378,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,7763.174611971054,-1,42,0.4193766833270011,0.18063869511505282,"[np.float64(0.4242382549980421), np.float64(0.4492575698244203), np.float64(0.4191943780030904), np.float64(0.40765827741676014), np.float64(0.3965349363926931)]",0.01775163052963632,281.4755722411429
500,0.15574019693928767,8,0.9849572523212137,0.6455859790560994,0.05244405367826898,2.802356758836551,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,6879.564131559806,-1,42,0.4297315844603009,0.17059759114719353,"[np.float64(0.45639082625123034), np.float64(0.45116259379597196), np.float64(0.42534343712296), np.float64(0.42590436678449717), np.float64(0.38985669834684505)]",0.023638584174041088,249.43780701704225
500,0.02605980494402004,9,0.9841555501036829,0.5001240921889558,0.09363042878101925,4.596766414733754,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,7023.114505232023,-1,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,254.64262664231643
500,0.08213717212007182,10,0.9204578545813622,0.6535601312778915,0.0040880169712140466,2.9925911944405996,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,6854.569234139785,-1,42,0.41887289132413397,0.15845934683228302,"[np.float64(0.4214759702392922), np.float64(0.4584757691534285), np.float64(0.4193848824164427), np.float64(0.41237855343648794), np.float64(0.3826492813750185)]",0.024206414147592146,248.53154721920646
500,0.03156108402998418,9,0.8840519737631402,0.8979772490868627,0.003610330572000089,4.16987879792758,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,13836.352139187833,-1,42,0.8630920550595705,0.8222329201166183,"[np.float64(0.45541714733243727), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",0.20383745386361712,501.67558128890613
500,0.1366300366781415,8,0.8341396436828348,0.5024482404346367,0.005096393335841131,3.4206929339903476,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,6575.535161120329,-1,42,0.45468544911628095,0.2055232430086953,"[np.float64(0.4456168573454549), np.float64(0.5076571380189867), np.float64(0.45468111677920536), np.float64(0.4761975319094892), np.float64(0.38927460152826876)]",0.03906299499261184,238.4143877704398
500,0.06671515208247844,10,0.9225179307254654,0.6733429246134714,0.004305693880917678,2.5225264236782214,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,3143.97523116619,-1,42,0.40272669321256116,0.15303260480443098,"[np.float64(0.40841597256765483), np.float64(0.4199096171960164), np.float64(0.3987892386173613), np.float64(0.40283216561183666), np.float64(0.3836864720699363)]",0.011879945037564985,113.99360075449795
500,0.0708763131327603,10,0.9336074578172417,0.6688071429260075,0.0035439560356846232,2.5824157080959327,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,2819.148889156041,-1,42,0.4045745358635749,0.13777436686034483,"[np.float64(0.41299861356588735), np.float64(0.43902335771058454), np.float64(0.3963550155578604), np.float64(0.40003810088267044), np.float64(0.3744575916008721)]",0.021226664834101374,102.21611473024765
500,0.0675150630727615,11,0.9195881885173406,0.6721518124812808,0.0027620062816762405,2.4826334178751535,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,4250.944158297624,-1,42,0.41250373165316023,0.16176560801585632,"[np.float64(0.4175495041645941), np.float64(0.4445055933620498), np.float64(0.41438943335520606), np.float64(0.40427153229049806), np.float64(0.381802595093453)]",0.02031484056735637,154.12985013590583
500,0.06164503501106755,11,0.8320609411298934,0.6913666744851485,0.0019157658358735022,2.374905038057564,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,3006.1552540437033,-1,42,0.42001586585356937,0.18272953315639537,"[np.float64(0.44020870595955), np.float64(0.464286092266661), np.float64(0.4085896323264822), np.float64(0.4053933916135724), np.float64(0.3816015071015812)]",0.028940083835585034,108.99655265680435
500,0.12081795514177536,11,0.9444554949090118,0.6866967530931025,0.006904316375219417,1.7432715342431608,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,4655.652796114139,-1,42,0.4299708127402949,0.1366889658940577,"[np.float64(0.43705483293998115), np.float64(0.4518822695185581), np.float64(0.43261435556590394), np.float64(0.42970387147302247), np.float64(0.39859873420400904)]",0.017444553123156514,168.80369184554297
500,0.03263859472659862,10,0.8453406574881829,0.6155357703646099,0.002390101183936526,2.5697413828007747,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,4893.021253689766,-1,42,0.5249268025643252,0.35878426442900346,"[np.float64(0.41195085038153395), np.float64(0.4187136854805423), np.float64(0.4112990284274919), np.float64(0.4176597591177529), np.float64(0.9650106894143048)]",0.22006185909525866,177.4101480657945
500,0.05582033886017584,13,0.9379928128403348,0.7727476142471537,0.0023241018935350093,1.2994470512910292,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,3425.1027570578067,-1,42,0.4034399857672078,0.11937805692693845,"[np.float64(0.4048599278207584), np.float64(0.4426640701895499), np.float64(0.38776114979997034), np.float64(0.40691742692039035), np.float64(0.3749973541053701)]",0.0228361416369702,124.18666418257772
500,0.18091342781955794,13,0.807560074860008,0.8135545478891343,0.009230976174140806,1.1476439255740924,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,2810.872383929009,-1,42,0.4777089538649822,0.13626986510498415,"[np.float64(0.47367362705980715), np.float64(0.4852519394202377), np.float64(0.47680079588510466), np.float64(0.4986347183709756), np.float64(0.45418368858878566)]",0.014596787118427707,101.91602692321271
500,0.04831277465973741,14,0.9374261398234192,0.8609610803034966,0.024916705028017537,0.6533961074446315,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,5453.127438395625,-1,42,0.41465006544897187,0.12644890787176225,"[np.float64(0.4259421931059299), np.float64(0.44363774910834297), np.float64(0.4074783565819275), np.float64(0.4028956670829541), np.float64(0.39329636136570495)]",0.01796317298281805,197.71836174590084
500,0.02235606055307035,13,0.878204800741183,0.7625576520948485,0.0013930584311791453,2.0102107108911453,hist,binary:logistic,<function eval_function at 0x0000019D8A587420>,13746.6419358308,-1,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,498.4228873733459
