n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.14072392698876982,14,0.7294574035235457,0.7957335856519255,0.10567051518783858,1.4735421650769531,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8622622891662338,1.0,"[np.float64(0.8576378039772056), np.float64(0.8611089191733615), np.float64(0.868040144348134)]",0.0043243394912599485
300,0.22106373694452364,14,0.7755746894517456,0.9282241989499168,0.34135025516728973,3.0780543708727635,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8457408162124032,0.9999935909266243,"[np.float64(0.8407976106854198), np.float64(0.8487876843654776), np.float64(0.8476371535863121)]",0.003526791831107591
300,0.12489954413403138,12,0.8714746345125943,0.8676774068633828,0.020605298322908173,4.965553162445322,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.855168640938795,0.9998925611816514,"[np.float64(0.8488930129802235), np.float64(0.8547595094476605), np.float64(0.861853400388501)]",0.0052989591352728994
300,0.2933398684846138,12,0.9834709421788184,0.8502124589122202,0.27141109053461143,0.19377255409492683,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8666893871307243,1.0,"[np.float64(0.8630830248238435), np.float64(0.868990619691988), np.float64(0.8679945168763411)]",0.0025823041418085537
300,0.22200082505495905,11,0.964424583105341,0.994828611125093,0.0955612051839127,0.08080617635702997,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8754450963919588,1.0,"[np.float64(0.8762556293620618), np.float64(0.8738263122945477), np.float64(0.876253347519267)]",0.00114465359162356
300,0.1955717036662074,11,0.9483935551488052,0.9830558261570371,0.10937790113596461,0.9132405977195144,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8664721630528662,1.0,"[np.float64(0.8617501723765293), np.float64(0.8657277425672011), np.float64(0.8719385742148682)]",0.004192573147799597
300,0.22664380776094223,11,0.9049924503832716,0.945497372428283,0.07417105620223903,0.5511644946550026,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8655999558959087,1.0,"[np.float64(0.8640527428910888), np.float64(0.8648325227129754), np.float64(0.8679146020836618)]",0.0016673740579157034
300,0.16617367373681455,9,0.9629533343386069,0.9254604719452386,0.5085982866380256,0.3604840633712827,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8632137571991431,0.9999961302130124,"[np.float64(0.8587660254328962), np.float64(0.8637302795381536), np.float64(0.8671449666263795)]",0.0034401318168529337
300,0.1256159092412826,10,0.847812468591706,0.8987022068538293,0.034430857288621004,1.3234625206357038,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8665043195926749,0.9999994920824623,"[np.float64(0.8617628074346784), np.float64(0.8675589136160542), np.float64(0.8701912377272922)]",0.0035207703432604256
300,0.23294456969550437,13,0.8857472900803097,0.9951354211156122,0.9950406038362506,1.8856358660365748,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8521994730407739,0.9999998296418552,"[np.float64(0.8504524304511754), np.float64(0.8495980748025556), np.float64(0.8565479138685909)]",0.0030945311026983353
300,0.04452213896125395,8,0.8033695196821501,0.9594863441120867,0.09496369425612841,0.793693205371484,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.7773336938026403,0.9240137451176546,"[np.float64(0.770589498418155), np.float64(0.7751664040518984), np.float64(0.7862451789378673)]",0.006572566306579552
300,0.060276158043403846,15,0.9293527051195429,0.8960839182455477,0.20787180956093249,0.3410185262490484,hist,binary:logistic,aucpr,27.580278281911674,-1,42,0.8694063636750721,1.0,"[np.float64(0.8671104039281665), np.float64(0.870996966220959), np.float64(0.8701117208760909)]",0.0016632274247600407
