iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.043444901231957996,10,8.190413281865796,0.7937582767415685,91,Recall,CPU,False,5720.253650608876,42,0.964964269859304,0.9649737952012662,"[np.float64(0.9650110597225016), np.float64(0.9649793093229756), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.964809601422433)]",7.829093472764134e-05,207.40376845147583
500,0.012600629275413316,12,9.203161827882193,0.8520183053142552,35,Recall,CPU,False,14659.953807983555,42,0.9650044874576784,0.9650060749407329,"[np.float64(0.9650110597225016), np.float64(0.9649793093229756), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.2589884272741234e-05,531.5375594885923
500,0.022406941784403004,14,6.646705874770338,0.9721685621578435,106,Recall,CPU,False,23162.53350915985,42,0.9648012828845157,0.9648732518633978,"[np.float64(0.9650110597225016), np.float64(0.9649158085239239), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9640581673475436)]",0.00037337523607309457,839.8223278389047
500,0.055337303063987056,13,9.410580274819132,0.9948038000443711,196,Recall,CPU,False,8808.568508631848,42,0.9650108375375834,0.9650103083609395,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,319.37924696027756
500,0.019614905350696737,15,1.3415990710455143,0.973565295451343,112,Recall,CPU,False,10350.11054848401,42,0.9650108375375834,0.9650108375384653,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,375.2721579779003
500,0.09920259064653929,10,7.222864243967182,0.612026279440133,146,Recall,CPU,False,5446.409238923352,42,0.9650087208218796,0.9650081916578367,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650001058357852)]",4.31067535122516e-06,197.4747746651759
500,0.17148508998573592,10,6.832939861670073,0.6410455278232715,246,Recall,CPU,False,16952.947372587405,42,0.9648605513498669,0.9648261549011824,"[np.float64(0.9649369754569411), np.float64(0.9647888069258205), np.float64(0.9649260207861482), np.float64(0.964809601422433), np.float64(0.9648413521579916)]",6.0396453016748614e-05,614.6764437727182
500,0.06390255059371303,12,9.256270223229274,0.5407589883649094,42,Recall,CPU,False,11110.899178183838,42,0.9650108375375834,0.9650103083609395,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.8141322593289504e-07,402.85667405578135
500,0.11483656767756506,10,8.330217114164554,0.6726602597014677,226,Recall,CPU,False,5266.423125079391,42,0.9648732520025254,0.9648573762015891,"[np.float64(0.9647676399928032), np.float64(0.9647888069258205), np.float64(0.9650001058357852), np.float64(0.9648942700505895), np.float64(0.9649154372076286)]",8.555479234267192e-05,190.94887554246822
500,0.07096980488935756,11,7.491915148439078,0.5790745100320378,178,Recall,CPU,False,10601.557940425595,42,0.9649092351837956,0.964898652199819,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9646190970090807), np.float64(0.964904853629109)]",0.00015046149487943388,384.3890852754212
500,0.02567269123842634,16,4.140277484770834,0.8625485761948856,83,Recall,CPU,False,26921.85623707069,42,0.9649981373105666,0.9649976081241218,"[np.float64(0.9650004762559928), np.float64(0.9649898927894842), np.float64(0.9649789386787461), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",1.230561557886225e-05,976.127070288743
500,0.19611075140232026,14,5.331272351490174,0.7039912892213842,143,Recall,CPU,False,22486.090752519704,42,0.9649282856251309,0.9649362237047431,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9645979298520416)]",0.00016517796956307373,815.2960069031299
500,0.29381585396845844,14,5.815323121826756,0.5038442617132193,244,Recall,CPU,False,20476.21735206435,42,0.96490711896094,0.9649245818355784,"[np.float64(0.9650004762559928), np.float64(0.9647888069258205), np.float64(0.9649260207861482), np.float64(0.964809601422433), np.float64(0.9650106894143048)]",9.306676132385871e-05,742.4224347110205
500,0.028253390027148002,13,5.96749775739984,0.7666250061724141,141,Recall,CPU,False,20185.356172045354,42,0.9650044873904717,0.965004487424957,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.9649789386787461)]",1.2775429282129154e-05,731.8764504738074
500,0.0104988033810631,15,3.8305799195840278,0.8816055143743734,194,Recall,CPU,False,16641.400419465037,42,0.9649706199392092,0.9649711493290386,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9650106894143048), np.float64(0.964809601422433)]",8.050942871384447e-05,603.3804390718994
500,0.15869014887171812,12,6.7889527672940755,0.6338677940218863,70,Recall,CPU,False,26889.422267422244,42,0.9649939038119522,0.9649976081353231,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649260207861482), np.float64(0.9650106894143048), np.float64(0.9650106894143048)]",3.394191691269334e-05,974.9510861555548
