iterations,bootstrap_type,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,loss_function,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,Bernoulli,0.1352067011736096,6,9.312047419398002,0.6056104761067427,89,PRAUC,CPU,Logloss,42,27.580278281911674,0.6735109695200783,0.7266106744531847,"[np.float64(0.6727459972791973), np.float64(0.6709505887411221), np.float64(0.6768363225399153)]",0.0024629727951607605
300,Bernoulli,0.07433624068979262,5,7.839162424805284,0.93837684206264,105,PRAUC,CPU,Logloss,42,27.580278281911674,0.612243164834815,0.636443688270894,"[np.float64(0.6065454193239732), np.float64(0.6111563456003585), np.float64(0.6190277295801132)]",0.005153503621739478
300,Bernoulli,0.07079394232890084,5,5.904048410274738,0.849773853043581,117,PRAUC,CPU,Logloss,42,27.580278281911674,0.609077497106695,0.6307983688548281,"[np.float64(0.6030796229975206), np.float64(0.6102516112197871), np.float64(0.6139012571027773)]",0.004495245572819899
300,Bernoulli,0.23289563857859136,5,2.222836016022129,0.7719377322905613,121,PRAUC,CPU,Logloss,42,27.580278281911674,0.6877021688121393,0.7466735775708621,"[np.float64(0.6888380629338893), np.float64(0.6848436358533021), np.float64(0.6894248076492266)]",0.0020354320340430863
300,Bernoulli,0.06806477850958086,5,9.623534454573807,0.6153643853461781,77,PRAUC,CPU,Logloss,42,27.580278281911674,0.5948082670996753,0.61398274187306,"[np.float64(0.5887598924843369), np.float64(0.594075263440182), np.float64(0.601589645374507)]",0.0052633076152630975
300,Bernoulli,0.231792553058083,7,6.17613281226378,0.8556572842455992,94,PRAUC,CPU,Logloss,42,27.580278281911674,0.7623275996138,0.8736392052825178,"[np.float64(0.7573036419189099), np.float64(0.76378129946962), np.float64(0.7658978574528703)]",0.0036560513867787293
300,Bernoulli,0.026524965467325638,8,9.436731980879488,0.9668423979544666,46,PRAUC,CPU,Logloss,42,27.580278281911674,0.5992145696192346,0.6269339014561708,"[np.float64(0.5949713446193058), np.float64(0.6002076069445339), np.float64(0.6024647572938642)]",0.0031387259331227832
300,Bernoulli,0.2908610741714395,7,5.8122066732085225,0.7311279220519514,56,PRAUC,CPU,Logloss,42,27.580278281911674,0.7615161824612452,0.8909598227381835,"[np.float64(0.7605836046134972), np.float64(0.7589752194794958), np.float64(0.7649897232907427)]",0.0025424188096454725
300,Bernoulli,0.11639751970799567,10,4.928931885118729,0.9725179009696774,52,PRAUC,CPU,Logloss,42,27.580278281911674,0.8145061148054475,0.9581952098823142,"[np.float64(0.8143739762289159), np.float64(0.8116652859736002), np.float64(0.8174790822138263)]",0.00237531080538561
300,Bernoulli,0.05352695072017805,7,7.331089936090113,0.9542181296016695,62,PRAUC,CPU,Logloss,42,27.580278281911674,0.6420593300681626,0.6758782101107575,"[np.float64(0.6369678123384137), np.float64(0.6440284807551442), np.float64(0.6451816971109299)]",0.003630899024123668
300,Bernoulli,0.010323717635438994,10,3.2710610227502226,0.8701034439064776,32,PRAUC,CPU,Logloss,42,27.580278281911674,0.5800195589677605,0.6200892268653625,"[np.float64(0.5753939555492129), np.float64(0.5780184516472968), np.float64(0.5866462697067716)]",0.004806729058039965
300,Bernoulli,0.15013622966459636,10,4.168068031663588,0.8760510519082981,89,PRAUC,CPU,Logloss,42,27.580278281911674,0.825327743232735,0.9774218834924279,"[np.float64(0.8249395887931207), np.float64(0.8229891551950992), np.float64(0.8280544857099851)]",0.0020860474919494297
300,Bernoulli,0.1206240901854877,10,4.014611001635531,0.992654673953828,74,PRAUC,CPU,Logloss,42,27.580278281911674,0.8187844796658202,0.9629187392063182,"[np.float64(0.8141486011885393), np.float64(0.8192481619873184), np.float64(0.8229566758216031)]",0.003610798218017569
300,Bernoulli,0.13785682626713083,9,3.909708833098156,0.9011340200876914,70,PRAUC,CPU,Logloss,42,27.580278281911674,0.7986375579163006,0.9352829595841258,"[np.float64(0.7899361730217036), np.float64(0.7948819041415219), np.float64(0.8110945965856764)]",0.009036902986647841
300,Bernoulli,0.036064116068380045,9,1.1862691679691881,0.7858012213390421,88,PRAUC,CPU,Logloss,42,27.580278281911674,0.6563025996231876,0.7147149620302402,"[np.float64(0.6503080808910835), np.float64(0.659550267730536), np.float64(0.6590494502479431)]",0.004243693019048195
300,Bernoulli,0.1611718180371331,9,4.098081387669158,0.9948923163643175,102,PRAUC,CPU,Logloss,42,27.580278281911674,0.8107004099594329,0.9504868870980124,"[np.float64(0.8052213905898484), np.float64(0.8101278749562161), np.float64(0.8167519643322346)]",0.004724713744738616
300,Bernoulli,0.09731100555067825,10,2.8037902101243315,0.7168510709130977,75,PRAUC,CPU,Logloss,42,27.580278281911674,0.7937914974941765,0.944508236082607,"[np.float64(0.791157311428752), np.float64(0.7929175536065305), np.float64(0.7972996274472469)]",0.0025826143029664232
300,Bernoulli,0.042300070965725044,8,4.8068603490253246,0.9171537607576327,105,PRAUC,CPU,Logloss,42,27.580278281911674,0.6410935544617673,0.6811243800677924,"[np.float64(0.6348288786462573), np.float64(0.6444667273831797), np.float64(0.6439850573558649)]",0.004434157102079293
300,Bernoulli,0.1781175575014218,9,1.9610462255019558,0.8971335756306662,70,PRAUC,CPU,Logloss,42,27.580278281911674,0.8172430471140851,0.9679095077440693,"[np.float64(0.811200641159603), np.float64(0.8201183253525943), np.float64(0.8204101748300581)]",0.00427428717787694
