iterations,bootstrap_type,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,loss_function,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,Bernoulli,0.22790507981360306,7,5.05999227274195,0.7784523408120562,54,PRAUC,CPU,Logloss,42,3.0,0.9288782776346044,0.9793051981838442,"[np.float64(0.9285977352189667), np.float64(0.9311094472033643), np.float64(0.9269276504814824)]",0.0017186979550451284
300,Bernoulli,0.18743013352582985,10,6.852005346610192,0.8440274016579897,65,PRAUC,CPU,Logloss,42,3.0,0.9436626117052759,0.9985997733900632,"[np.float64(0.942550410261381), np.float64(0.9442643357994356), np.float64(0.9441730890550113)]",0.0007873269252957787
300,Bernoulli,0.21394767776567433,9,6.891572362235831,0.8600151372475784,58,PRAUC,CPU,Logloss,42,3.0,0.9407756252719155,0.9959493197529361,"[np.float64(0.9405622183739576), np.float64(0.9424678042013002), np.float64(0.9392968532404885)]",0.0013033007780350325
300,Bernoulli,0.09198118419471042,10,8.707065184297322,0.8744078685979464,68,PRAUC,CPU,Logloss,42,3.0,0.9353573982410707,0.986337733389079,"[np.float64(0.9342401705984146), np.float64(0.9369942190993328), np.float64(0.9348378050254649)]",0.0011828436410138037
300,Bernoulli,0.2872243782641251,9,6.503042500109061,0.7633042651383053,51,PRAUC,CPU,Logloss,42,3.0,0.9407347413832393,0.9983869773532995,"[np.float64(0.93970587331446), np.float64(0.9427090166389982), np.float64(0.9397893341962599)]",0.0013964391665527835
300,Bernoulli,0.08519573705189051,10,4.788191569646649,0.8157645712722978,79,PRAUC,CPU,Logloss,42,3.0,0.9358914088410253,0.9880979453607233,"[np.float64(0.9365288049902665), np.float64(0.9364593130906955), np.float64(0.9346861084421139)]",0.0008527481338740545
300,Bernoulli,0.1444997031443797,9,6.576910784087447,0.8760166840681782,64,PRAUC,CPU,Logloss,42,3.0,0.9369661745185821,0.9894312578379519,"[np.float64(0.9349872954047098), np.float64(0.9375634106283821), np.float64(0.9383478175226544)]",0.001435454737341784
300,Bernoulli,0.21593300271964716,10,4.60193045002658,0.7398595921846498,80,PRAUC,CPU,Logloss,42,3.0,0.9424720452452041,0.9991959896670203,"[np.float64(0.9429186762057813), np.float64(0.9426007840049901), np.float64(0.941896675524841)]",0.0004270453521302089
300,Bernoulli,0.1514381848136773,8,5.76118644116524,0.6881627767929575,49,PRAUC,CPU,Logloss,42,3.0,0.9307135738184312,0.9801792618428236,"[np.float64(0.9292622284398113), np.float64(0.9325333657658164), np.float64(0.9303451272496657)]",0.001360612486326683
300,Bernoulli,0.25619201056013563,10,9.160010232106867,0.8134678135761892,33,PRAUC,CPU,Logloss,42,3.0,0.9418569209034221,0.9991130976232058,"[np.float64(0.9400968365153708), np.float64(0.9432858343885213), np.float64(0.9421880918063744)]",0.0013227956465912871
