n_estimators,learning_rate,max_depth,subsample,colsample_bytree,min_child_weight,gamma,tree_method,objective,eval_metric,scale_pos_weight,n_jobs,random_state,score,training_score,cv_scores,cv_std
300,0.021201635477140695,8,0.8366576838311607,0.6000349754959139,0.02372455765655472,4.543794751857095,hist,binary:logistic,auc,5.0,-1,42,0.9165535240600976,0.9895095263976676,"[np.float64(0.8934439581343988), np.float64(0.918803339284991), np.float64(0.9374132747609032)]",0.0180207556733908
300,0.029393978785832275,7,0.9265999400099226,0.6839867318507152,0.0010520431206828568,0.02260186483368276,hist,binary:logistic,auc,5.0,-1,42,0.9163425147858737,0.9887018365429929,"[np.float64(0.8913189251237496), np.float64(0.9195046896684781), np.float64(0.9382039295653936)]",0.019270883440471794
300,0.02332686513627398,8,0.7280509128092278,0.7873371560137785,0.002919439510572785,3.692956691421398,hist,binary:logistic,auc,5.0,-1,42,0.9144161543934811,0.9905827340559572,"[np.float64(0.8887982625762078), np.float64(0.9189388429841472), np.float64(0.9355113576200882)]",0.01933682749247763
300,0.025206311971857354,8,0.7794463942306209,0.6289964642120164,0.008066666105772377,4.892019145767142,hist,binary:logistic,auc,5.0,-1,42,0.9160670583308336,0.991476562245505,"[np.float64(0.8905286678030638), np.float64(0.9196814088433033), np.float64(0.9379910983461336)]",0.019544278369626456
300,0.02710748751392347,7,0.8266873581962265,0.5872288130237299,0.004481062417612204,4.9805460091977425,hist,binary:logistic,auc,5.0,-1,42,0.9151450080277771,0.9860692457524904,"[np.float64(0.8914726653782128), np.float64(0.9183674420450959), np.float64(0.9355949166600225)]",0.018156382262458373
300,0.024265642291446732,8,0.9259394750346587,0.6584492076236376,0.011533636588053633,4.472985295985705,hist,binary:logistic,auc,5.0,-1,42,0.9173664508846694,0.9926000824966232,"[np.float64(0.8928037644769583), np.float64(0.9196844541841709), np.float64(0.9396111339928789)]",0.019179195581364678
300,0.021931554197041077,8,0.930095475673534,0.6893600127323315,0.012762168642969158,4.44332520482023,hist,binary:logistic,auc,5.0,-1,42,0.9159352138177965,0.990768341389658,"[np.float64(0.8909375351662541), np.float64(0.9189252534997618), np.float64(0.9379428527873735)]",0.0193059614996746
300,0.010082191505479742,7,0.9282710288670328,0.7453821581114847,0.028335682678480457,3.8481924231682485,hist,binary:logistic,auc,5.0,-1,42,0.9053512462633703,0.9673788907204107,"[np.float64(0.8851463008478334), np.float64(0.9089197721097111), np.float64(0.9219876658325665)]",0.015250624599702603
300,0.019731159348776152,6,0.8697577645991887,0.6611080286145907,0.072202811231733,4.355569018852128,hist,binary:logistic,auc,5.0,-1,42,0.9084110300852157,0.9716647356682072,"[np.float64(0.8847237288728698), np.float64(0.9120064122697308), np.float64(0.9285029491130468)]",0.01805270267852853
300,0.024172259509523786,8,0.9967889086272154,0.5582509679608056,0.01644222955794572,4.592249893637074,hist,binary:logistic,auc,5.0,-1,42,0.917006740582777,0.9898347227552146,"[np.float64(0.8921414535796216), np.float64(0.919918336362805), np.float64(0.9389604318059043)]",0.019224328736057172
