iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.03120619654421715,12,1.189986346085575,0.9992007902454245,254,Recall,CPU,False,12252.99977493728,42,0.9648499671440861,0.9648330343602334,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9645979298520416), np.float64(0.964661431323159), np.float64(0.9649683551002265)]",0.0001816512582692273,444.2667202155578
500,0.03179160805903045,12,1.229943709005765,0.9975091259812068,242,Recall,CPU,False,12375.245849598683,42,0.9649409859193543,0.9649452196988797,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9650106894143048)]",0.00013977739620239712,448.69909299337627
500,0.028343465243474114,12,1.4671397402247335,0.8017807392176018,113,Recall,CPU,False,16041.73273994541,42,0.9650066041061758,0.965004487424957,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9649895222572656), np.float64(0.9650106894143048)]",8.54252984650176e-06,581.6378129319407
500,0.09001149284238642,13,6.209027838491037,0.9802649909997497,202,Recall,CPU,False,8201.29905376824,42,0.9644435577289346,0.9645044159861801,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9621848739495799), np.float64(0.9650106894143048)]",0.001129349687591494,297.360997229205
500,0.09476817983572222,12,6.92857784204536,0.8248669405569196,207,Recall,CPU,False,8199.144193346636,42,0.9646298287108792,0.9646996819765598,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9633279004296933), np.float64(0.964809601422433)]",0.0006553455718822494,297.28286674772187
500,0.08913341553303705,10,6.685366430623045,0.8013853614988041,205,Recall,CPU,False,7462.882266666867,42,0.9646869800348847,0.9647700624012764,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9635184048430455), np.float64(0.964904853629109)]",0.0005855978084346124,270.58763477239256
500,0.20988327447204064,13,6.35827496621127,0.72127583802221,112,Recall,CPU,False,7589.7788884536285,42,0.9649621530763935,0.965012954242968,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9647884342653938), np.float64(0.9649895222572656)]",8.725456265624508e-05,275.18862612170705
500,0.07540312942591755,11,9.894551914393288,0.8346817270976895,201,Recall,CPU,False,7227.268029825814,42,0.964604428122432,0.9646187180279288,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649260207861482), np.float64(0.9630633109667041), np.float64(0.9650106894143048)]",0.000771260096551025,262.04478272308677
500,0.06996528167984431,11,9.996610015934335,0.7457803681976543,130,Recall,CPU,False,16452.601832941586,42,0.9649536862135779,0.9649589782781478,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.9649154372076286), np.float64(0.9648201850009526)]",7.631299256886627e-05,596.5350191456156
500,0.2942901865402219,11,9.826487015773264,0.8493947560333631,193,Recall,CPU,False,5808.809213331204,42,0.9649621531211979,0.964982262016477,"[np.float64(0.9649898927894842), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9650106894143048), np.float64(0.9647990178439134)]",8.193978744846558e-05,210.6145976467855
