n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,device,random_state,scale_pos_weight,reg_alpha,reg_lambda,colsample_bytree,subsample,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,374,19,0.01651019863669689,79,cpu,42,27.46147358274595,0.33132910675517874,0.19693329946729327,0.826426479665588,0.820252140425777,0.6274632139190508,0.953336028047358,"[np.float64(0.6277436945793494), np.float64(0.6678518765227306), np.float64(0.5867940706550725)]",0.03309230499748986
300,binary,-1,gbdt,457,17,0.01288738763657498,61,cpu,42,27.46147358274595,0.40756352909484816,0.16841492672969843,0.8741423968336445,0.8713883597889658,0.6535525858227412,0.9924273574894084,"[np.float64(0.6242306356363501), np.float64(0.6616313318796802), np.float64(0.6747957899521936)]",0.021418968402417617
300,binary,-1,gbdt,368,13,0.022961759910429917,47,cpu,42,27.46147358274595,0.200747747094495,0.09843156163472166,0.9125754113830638,0.9059717960484726,0.5805821793486768,0.9074705968841031,"[np.float64(0.5924122025638319), np.float64(0.5783064737796335), np.float64(0.571027861702565)]",0.00887718556733843
300,binary,-1,gbdt,459,19,0.017036064962266336,99,cpu,42,27.46147358274595,0.28857101434423976,0.01630018043147899,0.8509779049648478,0.8201191551368079,0.6581553636941315,0.9957364585423409,"[np.float64(0.6252615821566101), np.float64(0.669842540969629), np.float64(0.6793619679561554)]",0.023581850654215572
300,binary,-1,gbdt,511,19,0.01637900290429961,100,cpu,42,27.46147358274595,0.2773391464321868,0.0020235875920862397,0.842071408956967,0.8155984584130539,0.6616555475936755,0.9965191331696991,"[np.float64(0.623483564574949), np.float64(0.6756868202340625), np.float64(0.6857962579720149)]",0.027305376741963473
300,binary,-1,gbdt,507,19,0.017257716810943714,100,cpu,42,27.46147358274595,0.2930990240107273,0.0037510464006673266,0.8415093933637257,0.8285313059373932,0.6605986707919693,0.9968155683075425,"[np.float64(0.626275463675052), np.float64(0.6756301644678243), np.float64(0.6798903842330315)]",0.024332410186211368
300,binary,-1,gbdt,510,17,0.01674246338042828,91,cpu,42,27.46147358274595,0.19571587346617197,0.001923577204716892,0.8002276868056518,0.8382524492041317,0.6567579743493607,0.9962060641995126,"[np.float64(0.6201437994968034), np.float64(0.673342803582818), np.float64(0.6767873199684604)]",0.025928292441307718
300,binary,-1,gbdt,508,19,0.019454075552920863,92,cpu,42,27.46147358274595,0.4092744648236445,0.05973388416757987,0.8302640766705726,0.8645191927839543,0.6624979074864095,0.9979055112870979,"[np.float64(0.6217860736772768), np.float64(0.6775617483814028), np.float64(0.6881459004005488)]",0.029110091349540936
300,binary,-1,gbdt,510,18,0.020654753515685804,100,cpu,42,27.46147358274595,0.3978853490190254,0.07222644764250417,0.828932686285185,0.8636226349814814,0.6623242999908103,0.9977045966712551,"[np.float64(0.6231963509211055), np.float64(0.6763492057015992), np.float64(0.6874273433497265)]",0.028034842395832857
300,binary,-1,gbdt,481,16,0.02488625561593918,91,cpu,42,27.46147358274595,0.41257075744680016,0.06366224097277189,0.8177197286379218,0.8659707625331725,0.6561266705376344,0.9981328738801386,"[np.float64(0.611553262946287), np.float64(0.6766157554672583), np.float64(0.6802109931993578)]",0.03155231562358899
300,binary,-1,gbdt,392,18,0.020476233702637476,87,cpu,42,27.46147358274595,0.4252653674047473,0.07458157022936192,0.8156495165589447,0.921803538333705,0.6204059150055868,0.9479448013197644,"[np.float64(0.6217311644472078), np.float64(0.6740813894170137), np.float64(0.5654051911525393)]",0.044376767434223384
300,binary,-1,gbdt,474,17,0.022080818164826464,95,cpu,42,27.46147358274595,0.376889842950198,0.14852467089451038,0.8294877096688834,0.8795968147906904,0.655730903795333,0.9976243013257093,"[np.float64(0.6125780247182463), np.float64(0.6748267210302219), np.float64(0.6797879656375307)]",0.03058084058681881
300,binary,-1,gbdt,247,10,0.019101518257245164,76,cpu,42,27.46147358274595,0.4953445362955816,0.2275886375429434,0.8405735169157311,0.9772570871958803,0.5484669641176999,0.8269492223252533,"[np.float64(0.6023979521675906), np.float64(0.5186055525654815), np.float64(0.5243973876200277)]",0.038208201059919546
